DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
32485333,Carlos Natalia González Mendoza,2017-03-24,F,OTRO. PIURITA NRO. PUERTA SN PISO.01,"dolor de garganta, congestión nasal, tos",Gripe,Querocotillo
46518277,José Isabel Cruz Sánchez,2009-02-16,M,CASERIO CHONTAS BAJO,"náuseas, dolor abdominal",Gastritis,Querocotillo
90804832,Carlos Sánchez Rojas,1996-09-02,F,CHONTAS BAJAS,pérdida de olfato,Hipertensión,Querocotillo
63167187,Lucía Gloria Flores Torres,2022-08-13,M,OTRO. PARTE BAJA DEL CASERIO NRO. PUERTA SN PISO.02,"visión borrosa, mareos, dolor de cabeza",Hipertensión,Querocotillo
55395206,Jorge Isabel Torres Gutiérrez,1988-12-15,M,OTRO. COSTADO CASA COMUNAL NRO. PUERTA SN PISO.01,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Querocotillo
53502918,Pedro Diego Rojas Castillo,1981-04-11,M,OTRO CAMINO AL CEMENTERIO SN   PISO 01,sibilancias,Gripe,Querocotillo
55538187,Verónica Andrés Rojas Delgado,1998-09-20,F,OTRO. CALLE COMERCIO NRO. PUERTA SN PISO.02,"ojos llorosos, estornudos",Asma,Querocotillo
55882457,Carlos Pablo Paredes Rodríguez,2008-04-18,M,BATANCILLO,"dificultad para respirar, sibilancias",Asma,Querocotillo
28490892,José Carolina González López,1972-08-06,F,OTRO. YAPANA NRO. PUERTA SN PISO.01,"picazón, estornudos",Alergia,Querocotillo
13543717,José Eduardo Mendoza Delgado,1978-10-28,M,OTRO. GRAMALOTILLO NRO. PUERTA SN PISO.01,,,Querocotillo
25513643,Fernando Marco Sánchez Mendoza,2010-09-14,F,CASERIO SAN JUAN DE CHORRILLOS,dificultad para respirar,Gastritis,Querocotillo
18055044,Jorge Olga Vargas García,2012-10-01,M,OTRO. SANTA RITA NRO. PUERTA SN PISO.01,"dolor abdominal, náuseas",Gastritis,Querocotillo
10992029,Miguel Rojas Torres,1987-09-26,M,EL CUMBE,"dolor de cabeza, sensibilidad a la luz",Migraña,Querocotillo
32749540,Yolanda Eduardo Herrera Rojas,2021-01-31,M,CASERIO CUCHEA,mareos,Hipertensión,Querocotillo
75907427,Verónica Gloria Paredes Vargas,1930-12-25,F,CASERIO EL CUMBE,"sed excesiva, micción frecuente",Diabetes,Querocotillo
11868043,Yolanda Eduardo Mendoza Sánchez,2014-02-27,F,CAS. SAN ISIDRO,"micción frecuente, sed excesiva, cansancio",Diabetes,Querocotillo
97076176,Marta Roberto Mendoza Torres,1982-05-02,M,EL CUMBE,"congestión nasal, tos",Gripe,Querocotillo
66338281,Sandra Natalia Castillo Torres,1976-10-26,M,OTRO. LA LLANGUA NRO. PUERTA SN PISO.01,dolor abdominal,Migraña,Querocotillo
86898136,Jesús Alberto Silva Martínez,1946-06-18,M,CALLE. SAENZ PEÑA NRO. PUERTA SN PISO.02,estornudos,Asma,Querocotillo
47557345,Ana Héctor Sánchez Rodríguez,1981-09-18,M,CASERIO BATANCILLO,"opresión en el pecho, sibilancias",Asma,Querocotillo
80099620,Juan Gloria Rojas Herrera,1980-05-30,F,EL CUMBE,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Querocotillo
87195906,Jorge Pablo Ramírez Castillo,1988-06-19,M,,"sensibilidad a la luz, náuseas",Migraña,Querocotillo
15371137,Ana Sara Herrera Pérez,1963-06-21,F,,"fiebre, tos, congestión nasal",Gripe,Querocotillo
41356229,Fernando Luisa Rodríguez García,1984-02-14,M,CASERIO CHONTAS,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Querocotillo
63883108,Pedro Mónica Castillo Torres,2023-12-06,M,YAPANA,"tos, dolor de garganta, fiebre",Gripe,Querocotillo
41533695,Carlos Laura Sánchez Torres,1996-08-01,F,CASERIO LA LLANGUA,"tos, dolor de garganta",Gripe,Querocotillo
47712462,Ángel Natalia López Pérez,2021-09-19,M,CASERIO SAN ISIDRO,"estornudos, picazón",Alergia,Querocotillo
59189496,Sandra Andrés Paredes Delgado,2019-02-13,M,OTRO. CHURAZ NRO. PUERTA SN PISO.01,"mareos, visión borrosa",Hipertensión,Querocotillo
52997165,Ángel Andrés Herrera López,1986-08-08,M,CALLE. LOS JASMINES NRO. PUERTA SN PISO. 1,,,Querocotillo
10908648,Jorge Alberto Rojas Sánchez,2008-09-07,M,CASERIO HUERTILLAS,"sensibilidad a la luz, dolor de cabeza",Migraña,Querocotillo
99980604,José Natalia Sánchez Castillo,2005-08-06,F,SANTA RITA,"tos seca, pérdida de olfato",COVID-19,Querocotillo
49157370,Yolanda Andrés Silva García,1996-09-15,M,CASERIO SANTA ROSA,"dolor de cabeza, sensibilidad a la luz",Migraña,Querocotillo
55396950,Fernando Pablo Flores Rodríguez,1969-02-20,F,CASERIO YAPANA,"estornudos, ojos llorosos",Migraña,Querocotillo
55157219,Patricia Marco Vargas Castillo,1976-02-01,F,OTRO OTRO NRO.0000 BLOQUE.000 PISO.02 INTERIOR. 000 MZA. 000 LOTE.000,"picazón, ojos llorosos",Alergia,Querocotillo
72060583,Ángel Torres González,2013-12-16,M,SAN JOSE DE LIRIO,sibilancias,COVID-19,Querocotillo
36151288,Yolanda Laura Sánchez González,2011-11-01,M,CASERIO YANGUA,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Querocotillo
40103741,Ángel Héctor Rodríguez Delgado,2015-01-17,M,OTRO SANTA RITA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"acidez estomacal, náuseas",Gastritis,Querocotillo
80618376,María Luisa García Silva,2008-10-03,F,SAN JOSE DE LIRIO,"mareos, visión borrosa",Hipertensión,Querocotillo
69296229,Patricia Marco Castillo Vargas,2004-11-27,F,EL CUMBE,"sed excesiva, cansancio, micción frecuente",Diabetes,Querocotillo
97738122,Carlos Gloria Delgado Rodríguez,2013-03-16,M,CHONTAS ALTAS,,COVID-19,Querocotillo
12713659,Patricia Pablo Flores Cruz,2021-11-20,M,CALLAYUC,"visión borrosa, dolor de cabeza, mareos",Hipertensión,Querocotillo
24311187,Patricia Natalia Gutiérrez Castillo,1984-08-30,M,CASERIO SAN ISIDRO,,,Querocotillo
28314996,Pedro Andrés Pérez Castillo,1968-06-01,M,CP EL CUMBE,"tos, congestión nasal, dolor de garganta",Gripe,Querocotillo
18260602,Verónica Rodríguez Torres,1991-10-03,M,SAN JUAN DE CHORRILLOS,"estornudos, picazón, ojos llorosos",Alergia,Querocotillo
80775902,Ana Eduardo Rodríguez Rojas,1996-03-30,F,OTRO. UNION SAN JOSE NRO. PUERTA SN PISO.01,"dolor abdominal, náuseas",Gastritis,Querocotillo
15365159,Ángel Sara Cruz Ramírez,2003-05-04,M,EL SALLOC,"opresión en el pecho, dificultad para respirar",Alergia,Querocotillo
90081255,José Sara García Sánchez,2022-12-04,F,MERENDANA,"picazón, ojos llorosos",Alergia,Querocotillo
90419468,Lucía Marco Rodríguez Cruz,1985-07-25,M,CASERIO YAPANA,"sensibilidad a la luz, náuseas",Migraña,Querocotillo
65861416,Yolanda Gloria Pérez Martínez,2019-03-17,F,OTRO SAN JUAN BAUTISTA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. km.,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Querocotillo
13407168,Jorge Marco Vargas Flores,1996-05-27,M,OTRO. CAMINO QUE CONDUCE A BATANCILLO NRO. PUERTA SN PISO.01,"sibilancias, opresión en el pecho",Asma,Querocotillo
18666156,Sandra Pablo Sánchez Pérez,2022-01-05,M,CAS. SAN ISIDRO,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,Querocotillo
58323310,Luis Pablo González Cruz,2024-03-20,F,EL CUMBE,"micción frecuente, sed excesiva, cansancio",Diabetes,Querocotillo
78813821,Sandra Gloria Torres Silva,2001-01-10,M,EL SALLOC,fiebre,Migraña,Querocotillo
95233217,José Natalia Torres Herrera,1996-07-23,M,SAN ISIDRO,,Gripe,Querocotillo
44798807,Lucía David Delgado Silva,1952-03-30,M,CASERIO SAN ISIDRO,,,Querocotillo
10245102,Fernando Gloria Flores Delgado,1965-08-02,F,EL CUMBE,"congestión nasal, tos, dolor de garganta",Gripe,Querocotillo
17356361,Luis Isabel Martínez Castillo,1988-04-10,F,FILA  ALATA,"acidez estomacal, náuseas",Gastritis,Querocotillo
16572781,Miguel David Castillo Ramírez,1970-02-12,M,SAN ISIDRO,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Querocotillo
23775731,José Pablo Flores Cruz,2004-07-28,F,SAN JUAN DE CHORRILLOS,micción frecuente,Alergia,Querocotillo
87985817,Miguel Diego Castillo López,2015-07-29,F,CALLAYUC,"visión borrosa, mareos",Hipertensión,Querocotillo
97757893,Fernando Héctor García Vargas,1990-05-28,F,CASERIO CHONTAS BAJAS,"náuseas, dolor abdominal",Gripe,Querocotillo
93308461,Yolanda Héctor González Flores,1996-08-20,M,OTRO A COSTADO DE LA PRIMARIA NRO.SN BLOQUE. PISO.02 INTERIOR.  MZA.  LOTE.,"mareos, dolor de cabeza, visión borrosa",Hipertensión,Querocotillo
73033402,Rosa Pablo Silva Mendoza,2015-03-25,M,OTRO PUQUIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,micción frecuente,Hipertensión,Querocotillo
46171973,Fernando Laura Vargas Herrera,1969-09-09,F,CASERIO SAN JOSE,sibilancias,Diabetes,Querocotillo
45309879,Patricia Gloria Paredes Flores,1970-07-30,F,CALLAYUC,"sibilancias, opresión en el pecho",Asma,Querocotillo
62258687,Jorge Marco Sánchez Flores,2017-01-12,M,OTRO SAN JOSE DE LIRIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"sed excesiva, micción frecuente",Hipertensión,Querocotillo
11455789,Pedro Diego Castillo García,1936-09-20,F,OTRO FILA ALTA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"mareos, dolor de cabeza, visión borrosa",Hipertensión,Querocotillo
86959086,Marta Raúl Rodríguez Gutiérrez,2005-06-03,F,CHURAZ,"estornudos, picazón",Alergia,Querocotillo
48565296,Marta Luisa Sánchez Gutiérrez,2015-09-26,F,SAN ISIDRO,"visión borrosa, mareos, dolor de cabeza",Hipertensión,Querocotillo
70918992,Carlos Sara Pérez Herrera,1986-04-20,M,OTRO PANPA GRANDE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,Querocotillo
47702049,José Isabel Rojas Sánchez,2014-04-08,F,CASERIO SAN JOSE,"acidez estomacal, náuseas, dolor abdominal",Gastritis,Querocotillo
84616094,Lucía Sara Flores Torres,2008-05-24,F,CHONTAS ALTAS,tos,,Querocotillo
80999645,Carmen Pablo Sánchez López,1984-07-03,M,OTRO. SANTA FE NRO. PUERTA SN PISO.01,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Querocotillo
28075906,Carmen Laura Mendoza López,1999-03-16,M,MERENDANA,"dolor de garganta, tos, fiebre",Gripe,Querocotillo
33352948,María Natalia Mendoza Cruz,1956-04-14,M,OTRO. PERLAMAYO NRO. PUERTA SN PISO.01,"dolor abdominal, náuseas",Gastritis,Querocotillo
25110734,Jorge Marco López Sánchez,1969-07-24,F,SAN ISIDRO,"sed excesiva, micción frecuente, cansancio",Diabetes,Querocotillo
22660492,Yolanda Gloria Rodríguez Sánchez,1952-09-13,F,CASERIO SAN JOSE,,Gripe,Querocotillo
19813507,Rosa Eduardo Ramírez Vargas,2011-05-14,M,CUCHEA,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,Querocotillo
69974357,Ángel Carolina Cruz Flores,1994-06-15,F,CASERIO SAN JUAN BAUTISTA,,,Querocotillo
57503343,Pedro Claudia Cruz Ramírez,2006-10-25,F,SAN JUAN,"dolor de garganta, congestión nasal, fiebre",Gripe,Querocotillo
50275296,Verónica David Rojas Flores,2008-06-18,F,SAN ISIDRO,"dolor de cabeza, mareos",Hipertensión,Querocotillo
39038311,Luis Gloria Pérez González,1983-01-28,M,CASERIO CHONTAS BAJAS,,,Querocotillo
24790630,Ana Héctor Mendoza Herrera,1956-06-27,F,CASERIO CHORRILLOS,,,Querocotillo
11095979,José Carolina Vargas Rodríguez,1996-09-02,M,OTRO. SECTOR EL CAMPO NRO. PUERTA SN PISO.01,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,Querocotillo
71968292,Carlos David Rojas García,2001-08-18,M,CUCHEA,"estornudos, ojos llorosos",Alergia,Querocotillo
47452199,Marta Diego Herrera Cruz,2000-05-25,F,EL SALLOC,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,Querocotillo
89511630,Carlos David Rojas Mendoza,2003-10-19,F,HUERTILLAS,mareos,Hipertensión,Querocotillo
11827843,Carlos Isabel Herrera Castillo,1947-04-06,M,SAN ISIDRO,,Diabetes,Querocotillo
62931484,Jesús Eduardo Gutiérrez Torres,1986-12-20,F,EL CUMBE,"acidez estomacal, náuseas, dolor abdominal",Gastritis,Querocotillo
53202875,María Andrés Flores Gutiérrez,2008-12-13,M,VILUCO,ojos llorosos,Gastritis,Querocotillo
44744752,Verónica Roberto Torres Delgado,1972-11-01,F,CALLAYUC,"sensibilidad a la luz, náuseas",Alergia,Querocotillo
53367534,Marta Marco Torres Flores,1963-03-21,M,LA PALMA,"fiebre, tos",Hipertensión,Querocotillo
44559809,Rosa Olga Herrera Castillo,1989-06-20,F,calle SAENZ peña sn,"estornudos, ojos llorosos",Alergia,Querocotillo
61281571,Jorge Héctor Martínez Ramírez,2016-11-17,M,OTRO. CAMINO A CHURAZ NRO. PUERTA SN PISO.01,"sed excesiva, cansancio, micción frecuente",Diabetes,Querocotillo
26820479,Jorge Luisa Flores Rojas,1947-05-21,M,OTRO GRAMALOTILLO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"fiebre, congestión nasal, dolor de garganta",Gripe,Querocotillo
94536998,Jorge David González Rodríguez,1988-04-05,F,,"tos, fiebre",Gripe,Querocotillo
26315970,Carlos David Paredes Herrera,1967-01-09,F,CALLAYUC,,,Querocotillo
19494959,Juan Pablo Herrera Silva,2014-02-27,F,CAS. SAN ISIDRO,"micción frecuente, sed excesiva, cansancio",Diabetes,Querocotillo
97877895,Fernando Natalia González Paredes,1970-10-29,F,CARR. BATANCILLO NRO.SN BLOQUE. PISO.02 INTERIOR.  MZA.  LOTE.,"picazón, estornudos",Hipertensión,Querocotillo
38641633,Carmen Alberto Mendoza Gutiérrez,2006-03-01,F,CASERIO SAN JOSE,dificultad para respirar,Asma,Querocotillo
46642543,Marta Mónica Paredes Flores,1968-01-10,M,,"mareos, visión borrosa",Hipertensión,Querocotillo
46977188,Jorge Carolina Delgado Herrera,1937-04-28,F,CALLAYUC,"dolor de cabeza, náuseas",Migraña,Querocotillo
55881691,Ángel Claudia Mendoza Castillo,1944-02-25,F,OTRO GRAMALOTILLO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,Querocotillo
86677443,Jesús Olga Pérez Castillo,1957-05-20,M,CASERIO SAN ISIDRO,"sensibilidad a la luz, dolor de cabeza",Migraña,Querocotillo
44763272,Lucía Carolina Cruz López,1973-09-08,F,CASERIO SAN JUAN,opresión en el pecho,Diabetes,Querocotillo
52798154,Ángel Alberto Pérez Martínez,2003-08-13,F,CASERIO GRAMALOTILLO,"tos seca, fiebre",COVID-19,Querocotillo
27004493,Ana Marco González Herrera,1992-02-28,F,YAPANA,"dolor abdominal, acidez estomacal, náuseas",Gastritis,Querocotillo
88979775,Lucía Raúl Sánchez López,1998-04-07,M,VILUCO,"acidez estomacal, dolor abdominal",Gastritis,Querocotillo
94617207,Carmen David Pérez Delgado,1977-12-19,F,CASERIO CUCHEA NOGAL,"ojos llorosos, estornudos",Alergia,Querocotillo
86316785,Fernando Alberto López Silva,1989-06-28,F,CASERIO BATANCILLO,"ojos llorosos, estornudos",Alergia,Querocotillo
89782212,Luis Raúl Pérez García,1990-11-26,M,EL CUMBE,"náuseas, dolor de cabeza",Migraña,Querocotillo
98947540,Sandra Raúl Pérez Ramírez,2004-03-27,M,OTRO. LA PACCHA MIRAFLORES NRO. PUERTA SN PISO.01,"cansancio, sed excesiva, micción frecuente",Diabetes,Querocotillo
78649942,Yolanda Claudia Martínez Mendoza,2010-04-22,M,CASERIO CHONTAS ALTAS,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Querocotillo
31326087,Miguel Mónica González Delgado,1975-08-06,F,C.P.EL CUMBE,"mareos, visión borrosa",Hipertensión,Querocotillo
80395280,Luis Eduardo Paredes López,1980-10-25,M,SAN JOSE DE LIRIO,náuseas,Asma,Querocotillo
24679542,José Natalia Rojas Martínez,2008-05-07,F,AVENIDA MEXICO 678,"visión borrosa, dolor de cabeza, mareos",Hipertensión,Querocotillo
55963196,José Flores Rojas,1994-05-05,F,CASERIO CUCHEA,"dolor abdominal, acidez estomacal, náuseas",Gastritis,Querocotillo
43897417,Rosa Natalia López Flores,1983-06-15,F,UNION SAN JOSE,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,Querocotillo
65048275,Marta Raúl Cruz Ramírez,2012-03-15,M,CASERIO CUMBE,"dificultad para respirar, opresión en el pecho",Gripe,Querocotillo
80226539,Pedro Pablo Pérez Rojas,1974-08-07,M,EL CUMBE,"dolor abdominal, náuseas",Gastritis,Querocotillo
38878632,Pedro Alberto García Silva,2012-05-01,M,cas. churas,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Querocotillo
86302289,Lucía Sánchez Torres,1971-08-22,F,OTRO. CHORRILLOS NRO. PUERTA SN PISO.01,"dolor abdominal, acidez estomacal",Gastritis,Querocotillo
44422571,Rosa Raúl Cruz García,2006-07-20,F,CABRAMAYO,,,Querocotillo
74910785,Yolanda Delgado García,1999-09-02,F,EL CUMBE,"micción frecuente, cansancio, sed excesiva",Diabetes,Querocotillo
57392619,Rosa Carolina Mendoza Gutiérrez,2002-03-01,M,CASERIO SAN JOSE DE LIRIO,"sibilancias, opresión en el pecho",Asma,Querocotillo
23265594,Carlos Raúl Cruz García,1991-04-30,F,PAMPA GRANDE,"sibilancias, opresión en el pecho",Migraña,Querocotillo
31394229,María Roberto Ramírez Sánchez,1980-05-20,F,SAN JUAN BAUTISTA,,,Querocotillo
57638636,Pedro Cruz García,1995-02-01,M,CASERIO SAN JOSE,"picazón, estornudos",Alergia,Querocotillo
76284184,Patricia Andrés Mendoza Castillo,2006-10-25,F,SAN JUAN,"dolor de garganta, congestión nasal, fiebre",Gripe,Querocotillo
23099594,Fernando Pablo Cruz Pérez,2003-04-03,M,UNION SAN JOSE,"sed excesiva, micción frecuente, cansancio",Diabetes,Querocotillo
31001408,Luis Sara Rojas Flores,1986-04-15,F,CASERIO YANGUA,"dificultad para respirar, pérdida de olfato",COVID-19,Querocotillo
58350307,Carmen Héctor Mendoza Vargas,2024-01-23,F,SAN JOSE,"cansancio, micción frecuente, sed excesiva",Diabetes,Querocotillo
32359118,Carlos Carolina Flores Rojas,1961-07-03,M,SAN JOSE DE LIRIO,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,Querocotillo
95315838,Rosa Flores Delgado,2007-04-11,M,cumbe,tos,,Querocotillo
32491844,Patricia Eduardo López García,2009-09-09,M,CASERIO EL PORVENIR,"ojos llorosos, picazón",Alergia,Querocotillo
39584630,Carmen Alberto Delgado Cruz,2003-01-22,F,OTRO. CUCHEA NRO. PUERTA SN PISO.01,,,Querocotillo
78242499,Jesús Laura Delgado Mendoza,1983-05-25,F,OTRO FILADELFIA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dificultad para respirar, sibilancias",Hipertensión,Querocotillo
86087018,Sandra Roberto Rodríguez García,1994-04-02,M,OTRO CALLAYUC NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de cabeza, sensibilidad a la luz",Migraña,Querocotillo
31529048,Miguel Luisa Gutiérrez Pérez,2008-07-28,F,LA PACCHA MIRAFLORES,,,Querocotillo
61945093,Rosa Roberto Torres Herrera,2013-05-10,M,FILADELFIA,"visión borrosa, mareos, dolor de cabeza",Hipertensión,Querocotillo
87856911,Carmen Andrés López Cruz,2003-12-12,F,LLANGUA,,,Querocotillo
50315341,Juan Héctor Ramírez Rojas,2019-07-04,M,OTRO SAN ISIDRO NRO.SN BLOQUE. PISO.1 INTERIOR.  MZA.  LOTE. KM.,,,Querocotillo
63285258,José Héctor Rojas Torres,1952-07-30,F,CASERIO LA VIZCACHA,"picazón, estornudos",Alergia,Querocotillo
10803798,José Roberto Silva Martínez,2010-01-16,F,EL CUMBE,fiebre,,Querocotillo
84852491,Carlos Eduardo Torres Herrera,2010-03-09,F,CASERIO SAN JOSE,"congestión nasal, fiebre",Gripe,Querocotillo
43141752,Jesús Natalia Martínez Castillo,2002-02-23,F,OTRO. BATANCILLO NRO. PUERTA SN PISO.01,"dolor abdominal, acidez estomacal",Gastritis,Querocotillo
57621468,Carmen Eduardo Herrera Flores,2023-04-10,M,SAN JOSE DE LIRIO,"sensibilidad a la luz, dolor de cabeza",Alergia,Querocotillo
41010119,Sandra Pablo Ramírez Rodríguez,1997-02-07,F,CARR. SAN JUAN DE CHORRILLOS NRO. PUERTA SN PISO.01,"ojos llorosos, estornudos",Gripe,Querocotillo
16359204,Luis Mónica Paredes González,1972-12-24,F,CASERIO YAPANA,"dolor de cabeza, mareos",Hipertensión,Querocotillo
97304794,Lucía Raúl Vargas Flores,1940-10-24,F,CUCHEA,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,Querocotillo
29415991,Yolanda Eduardo Silva García,1995-03-17,F,OTRO CHORRILLOS NRO.SN BLOQUE. PISO.02 INTERIOR.  MZA.  LOTE. KM.,"fiebre, pérdida de olfato, dificultad para respirar",COVID-19,Querocotillo
47094261,María Luisa Castillo González,1994-10-03,M,OTRO. PAMPA EL CHINE NRO. PUERTA SN PISO.01,"mareos, visión borrosa",Hipertensión,Querocotillo
29977468,Lucía Marco Flores Cruz,1985-06-09,M,,dolor de cabeza,,Querocotillo
43858238,Pedro Carolina López Pérez,2004-03-11,F,OTRO. SAN FRANCISCO NRO. PUERTA SN PISO.01,"estornudos, picazón",Alergia,Querocotillo
27943894,Luis Marco Torres Herrera,2000-06-26,M,OTRO. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.02,"tos seca, pérdida de olfato, fiebre",COVID-19,Querocotillo
69519689,Jorge Marco González Delgado,2011-04-09,M,EL CUMBE,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Querocotillo
31700376,Carlos Sara Delgado Herrera,1970-07-27,F,CASERIO CHORRILLOS,"mareos, visión borrosa",Hipertensión,Querocotillo
58092336,Ángel Marco Vargas Paredes,1998-04-12,F,CASERIO SAN ISIDRO,"congestión nasal, tos, dolor de garganta",Gripe,Querocotillo
57946159,Verónica Marco Herrera Rojas,2001-08-13,F,OTRO. PUEBLO NUEVO NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal, acidez estomacal",Gastritis,Querocotillo
16122073,Fernando Andrés Cruz Gutiérrez,2000-12-10,F,CASERIO YAPANA,dolor de cabeza,,Querocotillo
70269827,Fernando Luisa Silva Castillo,2024-07-18,M,CALLAYUC,"mareos, visión borrosa, dolor de cabeza",Hipertensión,Querocotillo
68970586,Yolanda Luisa Silva Ramírez,1999-07-24,F,SAN JOSE DE LIRIO,"sensibilidad a la luz, náuseas",Migraña,Querocotillo
29158916,Fernando Olga Flores González,2004-04-14,M,CASERIO UNION SAN JOSE,fiebre,Gripe,Querocotillo
61500218,Carmen Claudia Torres García,2013-10-05,F,OTRO. SAN FRANCISCO NRO. PUERTA SN PISO.01,náuseas,Hipertensión,Querocotillo
45494308,Miguel Claudia Sánchez Torres,1978-02-20,M,SAN JOSE DE LIRIO,"opresión en el pecho, dificultad para respirar",Asma,Querocotillo
97913944,Verónica Eduardo Pérez Torres,1978-10-26,F,CASERIO SAN JOSE,,,Querocotillo
56460358,Lucía Diego Cruz Flores,2023-07-05,M,cas. san juan de chorrillos,"fiebre, dolor de garganta",Gripe,Querocotillo
66805320,Jesús Luisa García Ramírez,1981-01-02,M,UNION DE SAN JOSE,"dolor de garganta, congestión nasal",Gripe,Querocotillo
98041387,Marta Olga González Paredes,1936-08-02,M,,,Gripe,Querocotillo
81607937,Patricia Gloria Rodríguez Rojas,2001-03-25,M,OTRO. A COSTADO DE LA PRIMARIA NRO. PUERTA SN PISO.02,,,Querocotillo
85249060,Marta Andrés Cruz Herrera,2003-01-30,F,CUCHEA NOGAL,"micción frecuente, cansancio, sed excesiva",Diabetes,Querocotillo
76948581,Juan Sara Sánchez García,1993-06-22,M,CASERIO VILUCO,mareos,Asma,Querocotillo
88988335,María Mónica Flores Vargas,1969-02-16,F,SAN JUAN BAUTISTIA,"micción frecuente, sed excesiva",Diabetes,Querocotillo
13067576,Luis Eduardo Martínez Gutiérrez,2009-06-16,F,OTRO CUMBE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de garganta, fiebre",Asma,Querocotillo
31346312,Lucía Olga Gutiérrez Ramírez,2011-02-22,M,C.P.EL CUMBE,,,Querocotillo
75165496,Pedro Mónica Rojas Martínez,1997-09-10,F,EL CUMBE,"náuseas, dolor abdominal",COVID-19,Querocotillo
