DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
15713802,Juan Héctor Torres Mendoza,1985-07-14,F,CP.EL CUMBE,"fiebre, congestión nasal",Gripe,Pimpingos
21811365,Pedro García Vargas,2009-11-09,M,EL CUMBE,"opresión en el pecho, dificultad para respirar",Asma,Pimpingos
95307562,María Vargas Delgado,1978-12-09,F,EL CUMBE,"náuseas, dolor de cabeza",Migraña,Pimpingos
13577322,Luis Andrés García Ramírez,2014-10-20,F,SAN ISIDRO,"sibilancias, opresión en el pecho",Asma,Pimpingos
83082711,Carlos Olga Torres Herrera,1995-08-01,F,SAN JOSE,,,Pimpingos
95621674,Juan David Flores Gutiérrez,1980-11-15,M,LA PACCHA MIRAFLORES,"tos, congestión nasal",Gripe,Pimpingos
70257144,Yolanda Gloria Rodríguez Mendoza,1998-12-12,M,CHONTAS BAJAS,picazón,Gastritis,Pimpingos
22210117,Verónica Andrés Rodríguez Sánchez,2016-04-19,F,CASERIO SAN JUAN BAUTISTA,,,Pimpingos
42164115,Yolanda Diego Torres Herrera,2019-04-22,M,OTRO CALLAYUC NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,cansancio,Migraña,Pimpingos
93679112,Jorge Marco Mendoza Ramírez,2005-05-04,F,C.P.EL CUMBE,,,Pimpingos
36479053,María Raúl Castillo Ramírez,1992-03-01,M,SANTA RITA,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,Pimpingos
65424349,Verónica Sara López Flores,1989-09-10,M,PUEBLO NUEVO,"dolor de cabeza, mareos, visión borrosa",Hipertensión,Pimpingos
42293562,Verónica Marco Castillo Mendoza,1966-09-06,M,CASERIO CHONTAS,"dolor abdominal, náuseas",Gastritis,Pimpingos
52298984,Jesús Natalia Mendoza Herrera,1959-07-13,F,CASERIO CUCHEA,dolor de cabeza,COVID-19,Pimpingos
25992276,Carlos Laura Rojas Vargas,2008-12-13,M,VILUCO,ojos llorosos,Gastritis,Pimpingos
43236001,Pedro Raúl López Herrera,1976-04-08,F,EL CUMBE,"fiebre, dolor de garganta",Gripe,Pimpingos
33354998,Yolanda Raúl Flores Silva,2015-12-05,M,OTRO. SALLOF NRO. PUERTA SN PISO.01,dificultad para respirar,Gripe,Pimpingos
45846133,Carlos Gloria González Torres,2018-12-12,F,OTRO PAMPA GRANDE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"cansancio, micción frecuente, sed excesiva",Diabetes,Pimpingos
65255341,Pedro Eduardo Castillo Cruz,2007-03-15,F,CALLE COMERCIO S/N,"fiebre, dificultad para respirar",COVID-19,Pimpingos
85279379,Jesús David Mendoza Pérez,1973-02-15,M,CASERIO SAN ISIDRO,,,Pimpingos
85465844,Patricia Mónica García Martínez,1970-07-11,F,COMUNIDAD SANTA RITA,"mareos, visión borrosa",Hipertensión,Pimpingos
32106901,Carmen Diego Silva López,1936-10-15,F,CALLAYUC,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,Pimpingos
49231122,Carlos Andrés Silva Gutiérrez,1937-07-05,M,CASERIO BATANCILLO,estornudos,Diabetes,Pimpingos
92876963,Miguel Claudia López García,1996-04-20,M,TOCHEPAMPA,"tos seca, fiebre, pérdida de olfato",COVID-19,Pimpingos
69857409,Carmen Claudia Cruz Herrera,1977-09-17,F,CALLAYUC,,,Pimpingos
85800859,Ana David Torres Delgado,2024-03-01,F,CUMBE,"picazón, estornudos, ojos llorosos",Alergia,Pimpingos
64161795,Pedro Alberto Sánchez Herrera,2019-10-03,M,SAN JOSE DEL LIRIO,"estornudos, picazón",Alergia,Pimpingos
11647821,Verónica Sara Castillo Mendoza,2017-09-14,F,OTRO. SAN JUAN BAUTISTA NRO. PUERTA SN PISO.01,"estornudos, ojos llorosos",Alergia,Pimpingos
88898919,Jorge Olga Paredes Herrera,1953-05-15,M,EL SALLEF,"sed excesiva, micción frecuente",Diabetes,Pimpingos
67923636,María Carolina Pérez García,1985-08-29,M,SANTA FE,"náuseas, sensibilidad a la luz",Migraña,Pimpingos
93987590,Ángel Olga Castillo Paredes,1996-03-16,F,OTRO. COSTADO INSTITUCION EDUCA NRO. PUERTA SN PISO.01,"picazón, ojos llorosos, estornudos",Alergia,Pimpingos
94009765,María Pablo Vargas Pérez,1997-01-01,M,CHONTAS BAJAS,"fiebre, dificultad para respirar, pérdida de olfato",COVID-19,Pimpingos
94841708,María David Gutiérrez Paredes,1937-08-01,M,,"acidez estomacal, dolor abdominal",Gastritis,Pimpingos
38281060,Luis Alberto Rodríguez Pérez,2023-01-25,M,EL CUMBE,dolor de cabeza,Gripe,Pimpingos
34699132,Ana Claudia Ramírez Silva,2010-06-16,F,SAN JUAN BAUTISTIA,"dolor de cabeza, visión borrosa",Hipertensión,Pimpingos
58110446,Verónica Alberto Martínez Castillo,2010-01-28,F,BATANCILLO,"fiebre, pérdida de olfato",COVID-19,Pimpingos
52375590,Fernando Mónica López Rojas,2001-07-14,M,CHURAZ,sensibilidad a la luz,Hipertensión,Pimpingos
72039866,José Héctor González Rojas,1997-05-27,M,CASERIO YAPANA,"dolor de cabeza, visión borrosa",Hipertensión,Pimpingos
23632647,Lucía Roberto Rojas González,1978-10-28,F,LA UNION,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,Pimpingos
23544059,Carlos Luisa Ramírez Mendoza,1953-05-05,F,GRAMALOTILLO,"tos seca, fiebre",COVID-19,Pimpingos
15133071,Verónica Isabel González Delgado,1995-08-15,M,,fiebre,,Pimpingos
54598877,Miguel Eduardo Gutiérrez Castillo,1988-05-29,F,CALLAYUC,"dolor abdominal, náuseas",Gripe,Pimpingos
44844043,Carmen Olga Silva Ramírez,2019-08-11,M,OTRO SAN ISIDRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,"picazón, ojos llorosos",Alergia,Pimpingos
78094811,Sandra David Flores Rojas,2023-12-13,F,PUQUIO,"fiebre, congestión nasal, tos",Gripe,Pimpingos
47579998,Miguel Eduardo González Rojas,2014-04-11,M,CASERIO SAN ISIDRO,"opresión en el pecho, sibilancias",Asma,Pimpingos
99166617,María David Cruz Mendoza,1964-06-24,F,C.P.EL CUMBE,"cansancio, micción frecuente, sed excesiva",Diabetes,Pimpingos
20629036,Carlos Diego Gutiérrez López,2019-01-23,M,OTRO SAN JOSE DE LIRIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,dolor de cabeza,Asma,Pimpingos
95377830,Rosa Gloria Vargas Mendoza,1985-11-26,F,SAN JUAN DE CHIPLE,"estornudos, ojos llorosos, picazón",Alergia,Pimpingos
60880557,José Mónica Torres González,2008-12-10,F,CASERIO SAN JUAN DE CHORRILLOS,"dificultad para respirar, tos seca, pérdida de olfato",COVID-19,Pimpingos
71281447,Jorge Diego García Silva,1984-11-15,M,OTRO SAN ISIDRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"náuseas, acidez estomacal",Gastritis,Pimpingos
28151535,Lucía Pablo Martínez Mendoza,2018-01-27,F,OTRO. SANTA RITA NRO. PUERTA SN PISO.01,"tos seca, dificultad para respirar, pérdida de olfato",COVID-19,Pimpingos
34680866,Carlos Claudia Gutiérrez Paredes,1998-12-18,F,CASERIO EL PUQUIO,,,Pimpingos
74434468,Ángel Roberto Pérez Silva,2020-06-13,F,distrito calalyuc,dificultad para respirar,Asma,Pimpingos
55637415,Miguel Marco Rodríguez Ramírez,2007-02-02,F,CASERIO CHONTAS ALTAS,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Pimpingos
22327933,Yolanda Luisa García Martínez,2014-11-05,F,CALLAYUC,"dolor de cabeza, sensibilidad a la luz",Migraña,Pimpingos
76282928,Patricia Alberto Rodríguez Silva,2015-02-15,M,SAN JOSE DE LIRIO,fiebre,,Pimpingos
81784175,Marta Marco Ramírez Sánchez,2020-12-23,F,SAN JOSE DE LIRO,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Pimpingos
20727803,Carmen Torres Rojas,1963-11-12,F,LA PACCHA MIRAFLORES,"dolor abdominal, acidez estomacal",Gastritis,Pimpingos
91462572,Lucía David Silva Torres,1997-01-15,M,,,Migraña,Pimpingos
62324176,Fernando Laura Martínez Ramírez,1996-08-22,M,CP EL CUMBE,"tos, congestión nasal",Gripe,Pimpingos
57816559,Jorge Olga Ramírez Sánchez,2010-11-04,F,CASERIO LA LLANGUA,"cansancio, micción frecuente",Hipertensión,Pimpingos
11082026,Fernando Olga Paredes Pérez,1997-05-07,M,OTRO. SECTOR LUCUMA NRO. PUERTA SN PISO.01,,,Pimpingos
36048444,Carlos Alberto Rojas Cruz,2001-05-21,F,OTRO. AGUA DULCE NRO. PUERTA SN PISO.01,"fiebre, tos",Gripe,Pimpingos
33504599,Carlos Olga Herrera Rodríguez,2004-08-01,M,CASERIO CHURAZ,estornudos,Alergia,Pimpingos
63387190,Yolanda Marco Martínez Castillo,1998-02-26,F,OTRO FILADELFIA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"congestión nasal, fiebre, dolor de garganta",Gripe,Pimpingos
69794049,Verónica Eduardo Paredes Gutiérrez,2011-12-23,F,EL CUMBE,"mareos, dolor de cabeza",Hipertensión,Pimpingos
58932370,Pedro Carolina Mendoza Cruz,1965-11-22,M,EL CUMBE,"dolor abdominal, acidez estomacal, náuseas",Gastritis,Pimpingos
93404855,Lucía David Cruz Rojas,2024-08-19,M,SAN FRANCISCO,"estornudos, ojos llorosos, picazón",Alergia,Pimpingos
94019707,Sandra Olga Vargas García,2002-05-26,M,EL CUMBE,"sibilancias, dificultad para respirar",COVID-19,Pimpingos
64376996,Verónica Raúl Castillo Pérez,1973-12-10,F,CALLAYUC,"dolor de garganta, congestión nasal",Hipertensión,Pimpingos
69500784,José Natalia Cruz Pérez,2023-08-28,M,VILUCO NRO.SN BLOQUE,"dolor de cabeza, mareos",Hipertensión,Pimpingos
24909390,Juan Alberto Gutiérrez Castillo,1998-03-31,F,OTRO CAMINO A BATANCILLO SN   PISO 01,"sibilancias, dificultad para respirar",Diabetes,Pimpingos
10860218,Ángel Sara Herrera Castillo,2013-10-23,F,SAN JOSE DE LIRIO,,,Pimpingos
83874747,Jesús Isabel Vargas Castillo,2005-03-28,F,LA PACCHA MIRAFLORES,"dificultad para respirar, fiebre",COVID-19,Pimpingos
91863992,Rosa Alberto López Martínez,1974-01-14,M,CASERIO EL PUQUIO,"dolor de cabeza, mareos",Hipertensión,Pimpingos
40693790,Juan Mónica Sánchez García,2001-03-27,M,05SANTA RITA,"visión borrosa, dolor de cabeza",Hipertensión,Pimpingos
58657208,Miguel Olga Ramírez Rodríguez,1978-11-20,M,C.P.EL CUMBE,"fiebre, congestión nasal, dolor de garganta",Gripe,Pimpingos
95819012,Verónica Natalia Herrera Pérez,2021-04-07,M,VISTA ALEGRE,dolor de cabeza,Alergia,Pimpingos
98065864,Miguel Isabel Mendoza Rodríguez,1995-08-21,F,CASERIO SAN JOSE DE LIRIO,"dolor abdominal, acidez estomacal",Gastritis,Pimpingos
81616415,Fernando Laura López Paredes,1998-09-10,F,OTRO. SAN JUAN DE CHIPLE NRO. PUERTA SN PISO.01,"fiebre, tos seca, dificultad para respirar",COVID-19,Pimpingos
64528468,Sandra Isabel Torres Vargas,1994-09-05,M,OTRO. NUEVO PORVENIR NRO. PUERTA SN PISO.02,"náuseas, sensibilidad a la luz",Asma,Pimpingos
96218456,Carmen Andrés Silva Martínez,2012-07-27,M,caserio san isidro,"visión borrosa, dolor de cabeza, mareos",Hipertensión,Pimpingos
29809807,Rosa Carolina Martínez Castillo,1985-04-17,M,CUCHEA,"dolor de cabeza, mareos, visión borrosa",Hipertensión,Pimpingos
79502057,Luis Pablo Ramírez Cruz,2006-02-26,M,SAN JUAN DE CHORRILLOS,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Pimpingos
70890931,Marta Gloria Torres Gutiérrez,2020-07-24,F,CASERIO PUQUIO,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,Pimpingos
70214850,Luis Andrés Herrera Gutiérrez,1980-12-25,M,,,,Pimpingos
