DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
66273080,Yolanda Andrés Silva Herrera,2022-04-06,F,CAS. FILADELFIA,"sibilancias, dificultad para respirar",Asma,San Andrés de Cutervo
29300236,Jesús Diego Martínez Gutiérrez,2016-02-22,F,SAN JUAN CHORRILLOS,"dolor abdominal, acidez estomacal, náuseas",Gastritis,San Andrés de Cutervo
60892030,Jorge Laura Paredes Rojas,1945-07-20,M,CALLE SANZ PEÑA SN,"ojos llorosos, estornudos, picazón",Alergia,San Andrés de Cutervo
88753078,José Pablo Vargas Delgado,1976-05-17,F,CASERIO EL PORVENIR,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,San Andrés de Cutervo
12039917,Patricia Marco González Flores,1988-05-29,M,CASERIO SAN JOSE DE LIRIO,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,San Andrés de Cutervo
46488356,Marta Mónica Castillo González,1972-02-12,M,VISTA ALEGRE,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,San Andrés de Cutervo
68603911,Ángel Olga Torres Castillo,1958-05-06,M,CAS EL SALLOF,"dolor de cabeza, visión borrosa, mareos",Hipertensión,San Andrés de Cutervo
68698373,Rosa Laura Paredes Gutiérrez,1998-10-22,F,CASERIO YAPANA,"cansancio, sed excesiva, micción frecuente",Diabetes,San Andrés de Cutervo
17300321,Pedro Mónica Pérez Cruz,1998-08-08,M,SAN ISIDRO,náuseas,Migraña,San Andrés de Cutervo
69833834,Marta Martínez Gutiérrez,2018-09-15,M,OTRO. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.02,"cansancio, sed excesiva, micción frecuente",Diabetes,San Andrés de Cutervo
88049323,José Mónica Ramírez Rojas,2011-05-03,M,CASERIO SAN JOSE,"tos seca, dificultad para respirar, pérdida de olfato",COVID-19,San Andrés de Cutervo
77838068,Patricia Olga Martínez Rodríguez,2007-12-21,F,,"estornudos, ojos llorosos, picazón",Alergia,San Andrés de Cutervo
92145050,Sandra Sara González Paredes,2013-10-02,M,CALLE. COMERCIO NRO. PUERTA SN PISO.01,"micción frecuente, cansancio, sed excesiva",Diabetes,San Andrés de Cutervo
27958224,Ana Gloria Delgado González,1990-05-14,F,OTRO. CUMBE NRO. PUERTA SN PISO.01,"tos, congestión nasal",COVID-19,San Andrés de Cutervo
44742888,Rosa Alberto Mendoza Delgado,2014-02-10,M,CASERIO SALLOF,,,San Andrés de Cutervo
92862530,Luis Raúl Vargas Rojas,1999-04-30,F,CHURAZ,"congestión nasal, fiebre",Hipertensión,San Andrés de Cutervo
45340187,Sandra Andrés Ramírez García,1952-10-10,F,EL CUMBE,"ojos llorosos, estornudos, picazón",Alergia,San Andrés de Cutervo
94749674,Ana Eduardo Herrera Martínez,1996-12-11,M,SAN JUAN DE CHORRILLOS,"visión borrosa, mareos, dolor de cabeza",Hipertensión,San Andrés de Cutervo
85444578,Ana David Rodríguez García,1993-10-11,M,CARR. DOS DE MAYO NRO. PUERTA SN PISO.01,"dificultad para respirar, sibilancias",Asma,San Andrés de Cutervo
60502540,Sandra Héctor García Torres,1978-04-14,M,CASERIO SANTA RITA,"ojos llorosos, estornudos",Alergia,San Andrés de Cutervo
40642463,Luis David Rojas Delgado,2005-05-11,M,CHONTAS ALTAS,tos,,San Andrés de Cutervo
85031253,Lucía Pablo López Silva,2016-11-21,M,OTRO. LA CONGA NRO. PUERTA SN PISO.01,"ojos llorosos, estornudos, picazón",Alergia,San Andrés de Cutervo
54528559,Sandra Alberto Cruz Herrera,1963-07-20,M,EL CUMBE,"mareos, visión borrosa",Hipertensión,San Andrés de Cutervo
36142658,Jesús Sara Delgado Ramírez,2009-05-17,F,SAN JOSE,,,San Andrés de Cutervo
63639411,Luis David Pérez Cruz,2022-08-13,M,OTRO. PARTE BAJA DEL CASERIO NRO. PUERTA SN PISO.02,"visión borrosa, mareos, dolor de cabeza",Hipertensión,San Andrés de Cutervo
11437162,Ana David Flores Castillo,2007-10-18,F,CASERIO HUABAL,,,San Andrés de Cutervo
33220316,José Isabel Cruz Rojas,1992-04-25,F,SANTA RITA,"sibilancias, opresión en el pecho",Asma,San Andrés de Cutervo
15702891,Jorge Gloria Torres Martínez,2003-11-27,F,OTRO. CHIPLE NRO. PUERTA SN PISO.01,"dolor abdominal, acidez estomacal, náuseas",Gastritis,San Andrés de Cutervo
13997386,María Sara Mendoza Pérez,1989-03-22,F,CASERIO HUABAL,"opresión en el pecho, dificultad para respirar",Asma,San Andrés de Cutervo
75142343,Lucía Natalia Ramírez Rodríguez,1963-05-16,F,CUMBE,"sensibilidad a la luz, dolor de cabeza",Migraña,San Andrés de Cutervo
55266350,Pedro Raúl Herrera Vargas,1930-01-31,M,OTRO A 20 MINUTOS DE LA COMUNIDAD NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor abdominal, acidez estomacal",Gastritis,San Andrés de Cutervo
74189902,Ana Isabel Mendoza Delgado,2008-11-22,M,CHURAZ,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,San Andrés de Cutervo
12060843,Juan Carolina Rojas Torres,2010-04-03,M,caserio batancillo,"náuseas, dolor abdominal",Gastritis,San Andrés de Cutervo
88412057,Ana Marco Gutiérrez Flores,2013-04-20,M,CALLAYUC,pérdida de olfato,Asma,San Andrés de Cutervo
79331524,Lucía Isabel García López,1984-07-06,M,CALLE. SN NRO. PUERTA SN PISO.01 MZA. E1 LOTE.80,"dolor de cabeza, náuseas",Migraña,San Andrés de Cutervo
41153146,Ana Diego Pérez Rodríguez,2016-10-01,M,OTRO. LA CONGA NRO. PUERTA SN PISO.01,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,San Andrés de Cutervo
99058668,Jorge Laura Martínez Rodríguez,1983-12-05,F,UNION SAN JOSE,"ojos llorosos, estornudos, picazón",Alergia,San Andrés de Cutervo
82039725,José Eduardo Gutiérrez González,2000-07-28,M,,"estornudos, ojos llorosos, picazón",Alergia,San Andrés de Cutervo
97115845,Ana David López Ramírez,1936-06-21,M,EL CUMBE,"micción frecuente, sed excesiva, cansancio",Diabetes,San Andrés de Cutervo
73334476,Pedro Laura González Sánchez,2015-01-30,M,OTRO CHORRILLOS NRO.SN BLOQUE. PISO.02 INTERIOR.  MZA.  LOTE. KM.,"dolor de cabeza, sensibilidad a la luz",Migraña,San Andrés de Cutervo
75049632,Pedro Héctor Rodríguez Martínez,1960-11-22,F,FILADELFIA,"dolor de cabeza, sensibilidad a la luz",Migraña,San Andrés de Cutervo
19445994,Pedro Sara Castillo González,1960-11-22,F,FILADELFIA,"dolor de cabeza, sensibilidad a la luz",Migraña,San Andrés de Cutervo
67517997,Ángel Mónica Rojas Silva,2021-02-11,M,CASERIO SAN JOSE,"dificultad para respirar, sibilancias",Asma,San Andrés de Cutervo
48989143,Pedro Andrés Rodríguez González,2013-10-26,F,CASERIO VILUCO,"dolor de cabeza, sensibilidad a la luz",Migraña,San Andrés de Cutervo
66337200,Juan Raúl Ramírez González,1996-06-27,F,,tos,,San Andrés de Cutervo
72615764,Jorge Natalia Mendoza Castillo,1950-05-04,F,CALLAYUC,dolor de cabeza,Asma,San Andrés de Cutervo
80716902,Ana Luisa García Delgado,1974-12-04,M,COMERCIO SN,"micción frecuente, cansancio",Diabetes,San Andrés de Cutervo
69567852,Ana Eduardo González Rojas,1983-12-11,M,,fiebre,,San Andrés de Cutervo
58389302,Luis Sara Mendoza Pérez,1984-04-25,F,SAN ISIDRO,ojos llorosos,Migraña,San Andrés de Cutervo
77696070,Luis Héctor Cruz Flores,1970-11-04,F,OTRO SAN ISIDRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de garganta, fiebre",Asma,San Andrés de Cutervo
14751738,Juan Alberto Herrera Ramírez,1938-10-09,F,EL CUMBE,"náuseas, dolor abdominal",Gastritis,San Andrés de Cutervo
73201850,Luis Roberto Torres López,1996-03-30,F,OTRO. UNION SAN JOSE NRO. PUERTA SN PISO.01,"dolor abdominal, náuseas",Gastritis,San Andrés de Cutervo
91000316,Patricia Sara Rojas Martínez,2013-12-30,F,SAN ISIDRO,"sensibilidad a la luz, dolor de cabeza",COVID-19,San Andrés de Cutervo
57499530,Verónica Gloria Vargas Pérez,1999-02-27,F,Calle comercio s/n,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,San Andrés de Cutervo
71603823,Rosa Laura Torres Sánchez,2008-11-23,F,OTRO. MISMO CASERIO NRO. PUERTA SN PISO.01,"pérdida de olfato, fiebre",Asma,San Andrés de Cutervo
19243449,Miguel Carolina Gutiérrez Cruz,2019-03-14,F,OTRO. VILUCO NRO. PUERTA SN PISO.01,fiebre,,San Andrés de Cutervo
41438769,Pedro Claudia Cruz Paredes,1969-05-20,M,CHIPLE,"ojos llorosos, picazón, estornudos",Alergia,San Andrés de Cutervo
85892327,Yolanda Andrés Torres Pérez,2021-06-05,M,SAN JOSE DE LIRIO,"sensibilidad a la luz, náuseas",Migraña,San Andrés de Cutervo
33424908,Miguel Roberto Herrera Martínez,2004-07-22,F,CASERIO EL PORVENIR,"tos seca, fiebre, dificultad para respirar",COVID-19,San Andrés de Cutervo
46699378,Sandra David López Delgado,2018-01-16,M,OTRO. VILUCO NRO. PUERTA SN PISO.02 INTERIOR. 0,"sed excesiva, micción frecuente, cansancio",Diabetes,San Andrés de Cutervo
38244358,Ángel Mónica Gutiérrez Mendoza,1975-06-17,F,CASERIO CHONTAS BAJAS,"dificultad para respirar, fiebre, tos seca",COVID-19,San Andrés de Cutervo
95448305,Ángel Raúl García Torres,1975-07-10,M,SANTA RITA,"opresión en el pecho, sibilancias",Asma,San Andrés de Cutervo
71814506,Luis Eduardo Herrera Sánchez,2017-11-24,M,OTRO. LA LLANGUA NRO. PUERTA SN PISO.01,"picazón, estornudos, ojos llorosos",Alergia,San Andrés de Cutervo
19928393,Jesús Eduardo Vargas Mendoza,1981-01-02,M,UNION DE SAN JOSE,"dolor de garganta, congestión nasal",Gripe,San Andrés de Cutervo
61918589,Pedro Pablo Paredes Pérez,2010-01-28,F,BATANCILLO,"fiebre, pérdida de olfato",COVID-19,San Andrés de Cutervo
97916124,Juan Marco Cruz Pérez,1988-10-20,M,OTRO. MATARA NRO. PUERTA SN PISO.01,"náuseas, acidez estomacal, dolor abdominal",Gastritis,San Andrés de Cutervo
88482947,Marta Sara Mendoza Ramírez,1986-02-19,M,CASERIO GRAMALOTILLO,"dolor de cabeza, visión borrosa",Hipertensión,San Andrés de Cutervo
45324856,Verónica Roberto Gutiérrez Flores,1974-05-16,M,CASERIO YAPANA,,,San Andrés de Cutervo
17091179,Patricia Sara Herrera Flores,2012-10-18,M,JR COMERCIO SN,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,San Andrés de Cutervo
51414931,Jorge Pablo Pérez Torres,2023-04-18,F,CALLAYUC,"cansancio, sed excesiva, micción frecuente",Diabetes,San Andrés de Cutervo
50882769,Carlos Marco Torres Cruz,1950-01-10,F,CALLAYUC,"sibilancias, dificultad para respirar",Asma,San Andrés de Cutervo
50048401,Miguel Carolina Flores Castillo,2016-06-14,M,CASERIO MERENDANA,"pérdida de olfato, tos seca",COVID-19,San Andrés de Cutervo
46064509,Marta Natalia Torres Pérez,1995-03-22,F,OTRO. SALLOC NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal, acidez estomacal",Gastritis,San Andrés de Cutervo
83092048,Miguel Eduardo Gutiérrez Pérez,1992-03-05,F,EL CUMBE,"fiebre, pérdida de olfato",COVID-19,San Andrés de Cutervo
79803323,Miguel Mónica Vargas González,2022-01-15,F,SAN JUAN BAUTISTA,"mareos, dolor de cabeza, visión borrosa",Hipertensión,San Andrés de Cutervo
63234617,Lucía Alberto García Pérez,1988-05-04,F,CASERIO VILUCO,fiebre,Gastritis,San Andrés de Cutervo
95769256,Jesús Pablo González Herrera,1990-03-25,M,CAS.SAN JOSE,"cansancio, micción frecuente, sed excesiva",Diabetes,San Andrés de Cutervo
87534501,Yolanda Andrés Mendoza Rojas,1991-12-03,M,,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,San Andrés de Cutervo
86727732,Rosa Sara Gutiérrez Martínez,1980-10-02,F,LA LIBERTAD,"sensibilidad a la luz, dolor de cabeza",Migraña,San Andrés de Cutervo
76719997,Miguel González Rodríguez,1995-05-05,F,CALLAYUC,"sed excesiva, cansancio, micción frecuente",Diabetes,San Andrés de Cutervo
76978336,Carlos Luisa Silva Mendoza,2003-10-11,M,,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,San Andrés de Cutervo
30498683,Miguel Sara González Silva,1986-11-11,F,CHIPLE,,Gripe,San Andrés de Cutervo
96681354,Pedro Alberto Vargas Delgado,1966-12-02,F,CALLAYUC,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,San Andrés de Cutervo
86509678,Rosa Luisa Sánchez Torres,1971-08-26,M,CALLAYUC,"dolor abdominal, acidez estomacal, náuseas",Gastritis,San Andrés de Cutervo
79034747,Sandra Isabel Cruz Mendoza,1987-04-25,M,OTRO. SAN JOSE NRO. PUERTA SN PISO.01,"picazón, estornudos",Alergia,San Andrés de Cutervo
57445943,Marta Luisa Silva Rojas,2011-03-06,F,EL CUMBE,"náuseas, dolor abdominal, acidez estomacal",Gastritis,San Andrés de Cutervo
56759420,Pedro Diego Sánchez Flores,1989-09-21,M,OTRO. CUCHEA NRO. PUERTA SN PISO.01,"ojos llorosos, estornudos, picazón",Alergia,San Andrés de Cutervo
32855950,Patricia Laura Delgado Vargas,1997-03-15,M,OTRO. NUEVO MORERO NRO. PUERTA SN PISO.01,"mareos, dolor de cabeza",Gripe,San Andrés de Cutervo
62993047,Jorge Luisa Rojas Martínez,2020-11-08,M,CASERIO SAN JOSE DE LIRIO,"náuseas, acidez estomacal",Gastritis,San Andrés de Cutervo
94950631,José Marco Castillo Gutiérrez,1974-04-16,M,CASERIO VILUCO,"micción frecuente, cansancio",Diabetes,San Andrés de Cutervo
75388833,Jesús Laura González Cruz,1997-03-25,F,CAS CHONTAS,"fiebre, congestión nasal, dolor de garganta",Gripe,San Andrés de Cutervo
43542198,Miguel Claudia Rojas Torres,1991-09-01,F,OTRO. SECTOR EL CAMPO NRO. PUERTA SN PISO.01,"ojos llorosos, estornudos",Alergia,San Andrés de Cutervo
67100898,Ángel Alberto Rodríguez Paredes,1998-09-20,F,,"dificultad para respirar, fiebre",Migraña,San Andrés de Cutervo
70943290,Miguel Alberto Sánchez López,1994-03-13,F,SAN JOSE DE LIRIO,"opresión en el pecho, dificultad para respirar",Alergia,San Andrés de Cutervo
83971076,Ángel Raúl Rodríguez Vargas,1963-03-21,M,LA PALMA,"fiebre, tos",Hipertensión,San Andrés de Cutervo
11553833,Ana Marco Ramírez Pérez,1968-08-06,F,CALLAYUC,"estornudos, ojos llorosos",Migraña,San Andrés de Cutervo
27078732,Miguel Luisa Cruz López,2011-05-03,M,CASERIO SAN JOSE,"tos seca, dificultad para respirar, pérdida de olfato",COVID-19,San Andrés de Cutervo
23647776,Marta Marco González Cruz,2009-09-25,M,OTRO CAMINO A LA LLANGUA SN   PISO 01,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,San Andrés de Cutervo
63310151,Verónica Marco López Torres,2021-09-30,F,SAN JOSE LIRIO,"visión borrosa, mareos, dolor de cabeza",Hipertensión,San Andrés de Cutervo
74062852,María Flores Pérez,1991-01-28,M,CASERIO YAPANA,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,San Andrés de Cutervo
28191401,María Raúl López Gutiérrez,1962-09-04,F,CASERIO SAN ANTONIO DE VILUCO,"picazón, estornudos",Alergia,San Andrés de Cutervo
58583303,Juan Héctor Gutiérrez Sánchez,1989-04-15,M,CASERIO PACCHA,tos,,San Andrés de Cutervo
27953588,Carmen Laura Silva García,1967-11-28,F,BATANCILLO,"cansancio, sed excesiva",Diabetes,San Andrés de Cutervo
87595559,Jorge Laura Gutiérrez Ramírez,1966-02-16,F,CASERIO SALLEF,,Migraña,San Andrés de Cutervo
65476238,Luis Roberto García Rodríguez,1988-07-18,M,JR. COMERCIO NRO. PUERTA SN PISO.01,"dolor de garganta, fiebre, congestión nasal",Gripe,San Andrés de Cutervo
67328009,Luis Diego Torres Cruz,2006-02-24,M,CHONTAS BAJAS,,,San Andrés de Cutervo
72612061,Carmen Natalia Vargas Gutiérrez,1996-03-10,F,OTRO SAN JUAN  DE CHORRILOS NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,,,San Andrés de Cutervo
33148317,Miguel Mónica Torres Ramírez,1989-03-16,F,CASERIO EL SALLOF,"opresión en el pecho, dificultad para respirar",Asma,San Andrés de Cutervo
38257774,Jesús Mónica Pérez López,1992-12-06,M,CASERIO CHURAZ,dolor de cabeza,Alergia,San Andrés de Cutervo
95857551,Patricia Olga Herrera Silva,1962-03-04,M,SAN JOSE DE LIRIO,pérdida de olfato,Asma,San Andrés de Cutervo
95309268,Miguel Pablo García Pérez,1996-09-18,F,CP EL CUMBE,"cansancio, micción frecuente",Diabetes,San Andrés de Cutervo
29167472,Rosa Isabel Torres Sánchez,1981-03-18,F,,"visión borrosa, dolor de cabeza",Hipertensión,San Andrés de Cutervo
97517241,Juan Diego Mendoza González,1960-12-31,M,CRR. A CHURAS SN   PISO 01,"micción frecuente, cansancio, sed excesiva",Diabetes,San Andrés de Cutervo
76436786,Carmen Gutiérrez Ramírez,1950-06-16,F,BATANCILLO,micción frecuente,Diabetes,San Andrés de Cutervo
17261104,Juan David Sánchez Castillo,2014-05-09,F,CHURAZ,"dificultad para respirar, sibilancias",Gastritis,San Andrés de Cutervo
30765979,Juan Marco Vargas Cruz,2005-04-13,F,CASERIO SAN JOSE,,,San Andrés de Cutervo
89289585,Carmen Marco Herrera Rojas,2020-03-29,M,SAN JUAN DE CHORRILLOS,"dolor de cabeza, mareos, visión borrosa",Hipertensión,San Andrés de Cutervo
72381630,Jesús Andrés Gutiérrez Vargas,2003-10-20,M,caserio chorrillos,"cansancio, sed excesiva",Diabetes,San Andrés de Cutervo
29223263,Patricia David García Rojas,1958-06-23,F,CASERIO NUEVO PIURITA,dolor de cabeza,,San Andrés de Cutervo
95864794,María Carolina Castillo Flores,1960-05-16,F,EL CUMBE,tos seca,Hipertensión,San Andrés de Cutervo
95642983,Ángel Flores Herrera,2010-07-22,M,POZA SECA,mareos,Migraña,San Andrés de Cutervo
29608979,Juan Marco García Torres,1991-05-19,F,EL CUMBE,"dolor de garganta, congestión nasal",Gripe,San Andrés de Cutervo
99908600,Marta Roberto Castillo Cruz,1952-07-30,F,CASERIO LA VIZCACHA,"picazón, estornudos",Alergia,San Andrés de Cutervo
31453559,Jesús David Martínez Delgado,1986-02-17,M,,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,San Andrés de Cutervo
17590334,Marta Raúl Rodríguez González,2013-10-10,F,CALLAYUC,"pérdida de olfato, fiebre",COVID-19,San Andrés de Cutervo
51316169,Jesús Diego Pérez Herrera,2015-09-26,F,SAN ISIDRO,"visión borrosa, mareos, dolor de cabeza",Hipertensión,San Andrés de Cutervo
91583242,Jesús Eduardo González Martínez,1987-04-15,F,CASERIO UNION SAN JOSE,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,San Andrés de Cutervo
34147990,Pedro Olga Herrera Delgado,1996-01-20,M,SECTOR EL CAMPO,"acidez estomacal, náuseas, dolor abdominal",Gastritis,San Andrés de Cutervo
50228979,Miguel Diego Rojas Gutiérrez,1996-01-09,F,OTRO. VISTA ALEGRE NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal, acidez estomacal",Gastritis,San Andrés de Cutervo
96300124,Lucía Diego Silva Herrera,2014-07-24,M,SAN JOSE,"mareos, dolor de cabeza, visión borrosa",Hipertensión,San Andrés de Cutervo
19844022,María Claudia Pérez Herrera,1958-12-27,F,PAMPA GRANDE,"dolor de garganta, fiebre, congestión nasal",Gripe,San Andrés de Cutervo
91155558,María Roberto Silva Paredes,1962-01-30,F,EL CUMBE,fiebre,,San Andrés de Cutervo
38844344,Rosa Mendoza Castillo,1964-08-08,F,BATANCILLO,"dolor de garganta, tos",Gripe,San Andrés de Cutervo
76752568,Sandra Pablo Vargas Cruz,1934-12-20,M,CASERIO LA VISCACHA,"tos seca, pérdida de olfato, fiebre",COVID-19,San Andrés de Cutervo
49118878,Patricia Raúl López Flores,2009-06-30,M,CALLE JAEN S/N,"dolor abdominal, náuseas",Gastritis,San Andrés de Cutervo
88912549,Sandra Andrés Herrera Flores,2007-01-29,M,san juan,congestión nasal,Gastritis,San Andrés de Cutervo
29849441,Miguel Roberto González Torres,2016-10-19,M,OTRO. SAN JUAN DE CHORRILLOS NRO. PUERTA SN PISO.01,visión borrosa,Asma,San Andrés de Cutervo
37484351,Pedro Carolina Mendoza González,2014-05-01,F,PERLAMAYO,"sed excesiva, micción frecuente, cansancio",Diabetes,San Andrés de Cutervo
15903564,María Andrés Paredes Rodríguez,2000-03-19,F,EL CUMBE,"cansancio, sed excesiva, micción frecuente",Diabetes,San Andrés de Cutervo
22047099,Verónica Cruz Mendoza,2010-08-04,F,batancillo,"náuseas, acidez estomacal",Gastritis,San Andrés de Cutervo
22534540,Jorge Laura Gutiérrez Flores,1979-12-06,F,SAN JUAN DE CHORRILLOS,"pérdida de olfato, dificultad para respirar, fiebre",COVID-19,San Andrés de Cutervo
84007317,Jorge Luisa López Herrera,1996-12-10,M,CASERIO SAN JOSE DE LIRIO,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,San Andrés de Cutervo
73949600,Fernando Roberto Castillo Ramírez,2009-12-16,M,san juan bautista,"picazón, estornudos, ojos llorosos",Alergia,San Andrés de Cutervo
54243073,José Andrés Mendoza Ramírez,2021-06-24,F,DISTRITO CALLAYUC,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,San Andrés de Cutervo
30073688,Rosa Eduardo Sánchez Herrera,2010-07-17,F,CUMBE,,,San Andrés de Cutervo
69532195,María Claudia Pérez Martínez,1988-07-10,F,CHURAZ,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,San Andrés de Cutervo
23723485,Ángel Vargas García,1968-03-02,M,CALLAYUC,visión borrosa,Migraña,San Andrés de Cutervo
60931989,José Diego Pérez Delgado,1979-06-06,M,SAN JOSE DE LIRIO,"fiebre, dificultad para respirar",COVID-19,San Andrés de Cutervo
28813958,Rosa Raúl Delgado Martínez,2016-06-13,F,OTRO SAN FRANCISCO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,"dolor de cabeza, visión borrosa, mareos",Hipertensión,San Andrés de Cutervo
98214966,Luis Natalia Mendoza Herrera,1970-03-05,F,C.P.EL CUMBE,"cansancio, sed excesiva, micción frecuente",Diabetes,San Andrés de Cutervo
58753666,Lucía Laura Flores Sánchez,2004-11-24,M,CUCHEA,"acidez estomacal, náuseas, dolor abdominal",Gastritis,San Andrés de Cutervo
11812906,María Laura Mendoza Rodríguez,1979-07-06,M,CASERIO CHURAZ,"micción frecuente, cansancio",Diabetes,San Andrés de Cutervo
40871810,Ana Luisa Rodríguez Sánchez,1957-05-08,F,CP.EL CUMBE,"sensibilidad a la luz, náuseas",Hipertensión,San Andrés de Cutervo
45198041,Rosa Eduardo Vargas Paredes,1960-05-21,F,CUCHEA,picazón,Gripe,San Andrés de Cutervo
76385423,Patricia Alberto Ramírez Cruz,2001-01-29,F,CASERIO FLOR DEL LIRIO,"pérdida de olfato, tos seca",COVID-19,San Andrés de Cutervo
19728926,Luis Gloria Silva Paredes,2020-10-20,F,CASERIO SAN ANTONIO DE VILUCO,,,San Andrés de Cutervo
57654148,Fernando Alberto Herrera Flores,1992-04-07,F,OTRO. CASERIO LIMON NRO. PUERTA SN PISO.01,"dificultad para respirar, fiebre",COVID-19,San Andrés de Cutervo
84548653,Juan Isabel López García,2022-10-04,M,CAS. CHURAZ,dificultad para respirar,Alergia,San Andrés de Cutervo
93277919,María Olga López Mendoza,2008-11-14,F,SECTOR EL CAMPO,"fiebre, dificultad para respirar",COVID-19,San Andrés de Cutervo
18496820,Luis Isabel Mendoza Cruz,2022-02-17,M,CHONTAS  ALTAS,"sibilancias, dificultad para respirar",Asma,San Andrés de Cutervo
61099989,Pedro Héctor Cruz Martínez,1966-12-02,F,CALLAYUC,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,San Andrés de Cutervo
96402683,Yolanda Alberto López Mendoza,1987-03-16,M,CASERIO CHURAZ,"tos seca, fiebre",Alergia,San Andrés de Cutervo
