DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
81619454,Jesús Roberto Paredes López,2023-04-12,M,CHORRILLOS,dolor de cabeza,Diabetes,Santo Domingo de la Capilla
60301660,Sandra Olga Flores Martínez,2005-10-12,M,CASERIO CHONTAS BAJAS,,,Santo Domingo de la Capilla
25650738,Carlos Luisa García Herrera,2020-01-25,F,CASERIO BATANCILLO,"acidez estomacal, náuseas",Gastritis,Santo Domingo de la Capilla
30630430,Miguel Herrera Castillo,1976-08-13,F,EL CUMBE,"sibilancias, dificultad para respirar",Asma,Santo Domingo de la Capilla
67221836,Pedro Sara Pérez Mendoza,2015-12-29,F,OTRO. UNION SAN JOSE NRO. PUERTA SN PISO.01,,,Santo Domingo de la Capilla
70370897,Ana Luisa Ramírez González,1973-02-07,M,OTRO CAMINO AL CUMBE SN   PISO 01,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Santo Domingo de la Capilla
83149883,Jorge Luisa González García,1962-04-22,F,CALLE COMERCIO S/N,"dolor de garganta, tos, congestión nasal",Gripe,Santo Domingo de la Capilla
67810144,Sandra Rodríguez López,1972-11-01,F,CASERIO SAN JUAN DE CHORRILLOS,"sibilancias, dificultad para respirar",Gripe,Santo Domingo de la Capilla
70359586,Rosa Gloria Torres Pérez,1962-07-10,F,SANTA FE,"cansancio, micción frecuente",Diabetes,Santo Domingo de la Capilla
87833960,Jorge Luisa Rojas Silva,1996-03-09,M,SANTA RITA,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,Santo Domingo de la Capilla
78709334,Jorge Gloria Delgado Ramírez,1992-07-31,M,EL CUMBE,,,Santo Domingo de la Capilla
32260796,Luis David Cruz Pérez,1951-05-25,F,SAN JUAN BAUTISTIA,"fiebre, dolor de garganta, tos",Gripe,Santo Domingo de la Capilla
69992311,Juan Alberto Rodríguez Sánchez,1986-06-20,F,LA LIBERTAD,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Santo Domingo de la Capilla
68089833,Luis Olga Mendoza Cruz,2021-02-27,F,SAN JOSE DE LIRIO,"fiebre, tos seca",COVID-19,Santo Domingo de la Capilla
48352973,Jorge Alberto González Pérez,2020-03-29,F,CASERIO SAN JUAN DE CHORRILLOS,,,Santo Domingo de la Capilla
12266870,María Alberto Vargas Torres,2003-01-26,F,CAS SAN ISIDRO,dolor de cabeza,Alergia,Santo Domingo de la Capilla
61714098,María Alberto Silva Sánchez,2008-05-07,F,AVENIDA MEXICO 678,"visión borrosa, dolor de cabeza, mareos",Hipertensión,Santo Domingo de la Capilla
11843048,Marta Marco Castillo Martínez,2018-11-10,F,OTRO. SAN JUAN DE CHORRILLOS NRO. PUERTA SN PISO.01,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Santo Domingo de la Capilla
30432860,Jesús Carolina Martínez Mendoza,1967-05-15,F,SAN ISIDRO,"cansancio, micción frecuente, sed excesiva",Diabetes,Santo Domingo de la Capilla
18821416,Rosa Natalia Paredes Flores,1988-10-06,F,CASERIO YAPANA,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Santo Domingo de la Capilla
20062523,Fernando Gloria Paredes Pérez,1969-09-24,M,CRR. AL CUMBE SN   PISO 01,"estornudos, picazón",Alergia,Santo Domingo de la Capilla
79395478,Ana Isabel Sánchez Pérez,1939-06-03,M,CASERIO FLOR DE LIRIO,,,Santo Domingo de la Capilla
95081854,Sandra Carolina Flores Vargas,2016-04-10,M,CASERIO YAPANA,ojos llorosos,Asma,Santo Domingo de la Capilla
65285176,Patricia Gloria Sánchez Torres,2012-01-16,F,CASERIO SAN JUAN BAUTISTA,"picazón, estornudos",Asma,Santo Domingo de la Capilla
73547042,Pedro Isabel Castillo Rojas,1987-04-15,M,OTRO. SAN ISIDRO NRO. PUERTA SN PISO.01,"sed excesiva, cansancio",Diabetes,Santo Domingo de la Capilla
86813348,Patricia Isabel Paredes Mendoza,1984-02-20,M,,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Santo Domingo de la Capilla
79271847,Fernando Andrés Rojas Paredes,1979-02-05,F,OTRO. CHORILLOS NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal",Gastritis,Santo Domingo de la Capilla
95204977,Marta Luisa Torres Mendoza,2019-05-29,M,OTRO YAPANA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"tos seca, dificultad para respirar",Diabetes,Santo Domingo de la Capilla
40882692,Lucía Eduardo Herrera Sánchez,1994-02-02,F,CALLAYUC,"dolor abdominal, náuseas",Gastritis,Santo Domingo de la Capilla
87762004,Verónica Raúl Mendoza Rojas,1982-10-02,F,VISTA ALEGRE,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Santo Domingo de la Capilla
70543787,Jorge Eduardo Cruz Ramírez,2000-11-16,F,OTRO. SAN JOSE DE LIRIO NRO. PUERTA 000 BLOQUE.000 PISO.01,"tos seca, pérdida de olfato",COVID-19,Santo Domingo de la Capilla
35187688,José Diego Rodríguez Mendoza,1961-06-25,M,SAN JUAN DE CHORRILLOS,"micción frecuente, cansancio, sed excesiva",Diabetes,Santo Domingo de la Capilla
71514622,Carlos Torres Castillo,2004-10-01,M,EL CUMBE,sensibilidad a la luz,Asma,Santo Domingo de la Capilla
62915551,Juan Marco Mendoza Cruz,1996-02-14,F,CHONTAS ALTO,"náuseas, dolor abdominal",Gastritis,Santo Domingo de la Capilla
66569275,Carlos Gloria Gutiérrez Herrera,1947-02-20,F,OTRO. CHORRILLOS NRO. PUERTA SN PISO.01,"acidez estomacal, dolor abdominal",Gastritis,Santo Domingo de la Capilla
46747378,Rosa Mónica Herrera Mendoza,2001-01-18,M,EL CUMBE,"ojos llorosos, picazón, estornudos",Alergia,Santo Domingo de la Capilla
85428549,Sandra Pablo Paredes Castillo,1940-10-24,F,CUCHEA,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,Santo Domingo de la Capilla
51004952,Verónica Diego Silva Flores,2013-08-05,F,OTRO OTRO NRO.0000 BLOQUE.000 PISO.01 INTERIOR. 000 MZA. 000 LOTE.000,"fiebre, tos",Gripe,Santo Domingo de la Capilla
98854169,Jorge Olga Paredes González,2004-11-04,F,SAN ISIDRO,"dificultad para respirar, sibilancias",Asma,Santo Domingo de la Capilla
70440668,Marta Isabel Vargas Rodríguez,1975-01-05,M,VILUCO,"dolor de cabeza, mareos, visión borrosa",Hipertensión,Santo Domingo de la Capilla
88009941,Patricia Laura Martínez Paredes,1981-12-20,F,JR. COMERCIO SN   PISO 01,"picazón, estornudos",Diabetes,Santo Domingo de la Capilla
85205553,Juan Isabel Herrera Torres,2023-01-25,M,CASERIO SALLOF,,,Santo Domingo de la Capilla
94106434,Miguel Luisa Herrera González,2008-08-22,F,CASERIO EL PORVENIR,,,Santo Domingo de la Capilla
68807719,José Claudia Delgado Martínez,1966-09-17,M,OTRO COMERCIO SN   PISO 01,visión borrosa,Diabetes,Santo Domingo de la Capilla
81257266,Jesús Olga Rodríguez Vargas,1973-06-21,F,,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Santo Domingo de la Capilla
74049566,Miguel Isabel Martínez Castillo,1996-09-14,F,VISTA ALEGRE EL CUMBE,"sed excesiva, micción frecuente, cansancio",Diabetes,Santo Domingo de la Capilla
90339303,Pedro Laura Delgado Silva,1998-05-04,F,,"ojos llorosos, estornudos, picazón",Alergia,Santo Domingo de la Capilla
62341080,Patricia Isabel Rojas Flores,1999-10-25,M,OTRO. COSTADO INSTITUCION EDUCA NRO. PUERTA SN PISO.01,,,Santo Domingo de la Capilla
19331693,José Roberto Ramírez Pérez,1998-07-16,M,OTRO. CHONTAS ALTAS NRO. PUERTA SN PISO.01,opresión en el pecho,Migraña,Santo Domingo de la Capilla
48900096,Juan Diego Silva Torres,1965-06-25,F,CALLE. COMERCIO NRO. PUERTA SN PISO.01,"ojos llorosos, picazón",Alergia,Santo Domingo de la Capilla
16845539,Marta Roberto Delgado Vargas,1958-10-10,M,SANTA FE,"dolor abdominal, acidez estomacal",Alergia,Santo Domingo de la Capilla
49888329,Carlos Roberto Sánchez Rodríguez,2001-10-25,M,EL CUMBE,"dolor abdominal, náuseas",Gastritis,Santo Domingo de la Capilla
47787408,Fernando Roberto Ramírez Rodríguez,2006-04-05,M,churas,"visión borrosa, mareos",Hipertensión,Santo Domingo de la Capilla
34979148,Lucía Raúl Sánchez Gutiérrez,1964-07-08,F,CASERIO LA LLANGUA,"visión borrosa, mareos",Hipertensión,Santo Domingo de la Capilla
14617084,José Luisa Mendoza Herrera,1997-08-07,M,SANTA TERESA DE QUEROMARACA,"estornudos, ojos llorosos",Alergia,Santo Domingo de la Capilla
20021139,Pedro Sara García Flores,2020-01-25,F,CASERIO BATANCILLO,"acidez estomacal, náuseas",Gastritis,Santo Domingo de la Capilla
18246920,Fernando Diego Martínez Torres,1941-08-26,M,05PUQUIO,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,Santo Domingo de la Capilla
12260124,Juan Roberto Sánchez Paredes,2010-08-17,M,SAN ISIDRO,"fiebre, tos, congestión nasal",Gripe,Santo Domingo de la Capilla
58014682,Carmen Marco Silva Pérez,1940-10-18,F,,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Santo Domingo de la Capilla
74507453,José David López González,2011-09-10,F,CHURAZ,"tos seca, fiebre, pérdida de olfato",COVID-19,Santo Domingo de la Capilla
95368467,Yolanda Raúl Ramírez González,1995-06-16,F,CAVICO,,Diabetes,Santo Domingo de la Capilla
19028291,Carmen Raúl Herrera Torres,1982-07-25,M,CASERIO YAPANA,"sed excesiva, micción frecuente",Diabetes,Santo Domingo de la Capilla
30775096,Carmen Diego Rojas González,2011-09-18,F,SAN ISIDRO,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,Santo Domingo de la Capilla
14999739,Rosa Laura Silva Ramírez,1981-07-27,F,SAN JOSE DE LIRIO,fiebre,,Santo Domingo de la Capilla
65421042,Miguel Eduardo Sánchez Rojas,1986-01-25,M,CAS SANTA FE,mareos,Gastritis,Santo Domingo de la Capilla
31282385,Ángel Héctor Flores Castillo,2020-07-24,F,CASERIO PUQUIO,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,Santo Domingo de la Capilla
48935055,Juan Héctor Silva Martínez,2023-05-13,M,CALLE COMERCIO S/N - CALLAYUC,"sibilancias, dificultad para respirar",Asma,Santo Domingo de la Capilla
44641781,Yolanda Luisa Castillo Vargas,1963-11-07,M,OTRO CAMINO AL CUMBE SN   PISO 01,"sed excesiva, cansancio",Diabetes,Santo Domingo de la Capilla
42625528,Jesús Héctor González García,1973-05-20,M,CASERIO TOCHE PAMPA,"dificultad para respirar, sibilancias",Asma,Santo Domingo de la Capilla
86338461,Rosa Laura Gutiérrez Rodríguez,1988-06-07,F,CLL. SN SN   PISO 01,"pérdida de olfato, tos seca",COVID-19,Santo Domingo de la Capilla
37685125,María David García Paredes,1978-05-13,M,LA PACCHA DE MIRAFLORES,dolor de garganta,Migraña,Santo Domingo de la Capilla
11941031,Carmen Claudia Rojas Silva,2009-09-13,M,CHURAZ,"dolor de garganta, tos, congestión nasal",Gripe,Santo Domingo de la Capilla
32115077,Yolanda Isabel Paredes Gutiérrez,2021-10-10,F,CASERIO EL SALLOF,,COVID-19,Santo Domingo de la Capilla
18738818,Pedro Diego Delgado Flores,1989-12-14,F,CUCHEA,"congestión nasal, dolor de garganta, fiebre",Gripe,Santo Domingo de la Capilla
35370101,Ángel Isabel Rodríguez Flores,2014-08-16,F,SAN ISIDRO,fiebre,,Santo Domingo de la Capilla
10268396,Miguel Alberto García Delgado,1991-09-01,F,OTRO. SECTOR EL CAMPO NRO. PUERTA SN PISO.01,"ojos llorosos, estornudos",Alergia,Santo Domingo de la Capilla
79071533,Yolanda Luisa García Gutiérrez,1988-04-05,F,,"tos, fiebre",Gripe,Santo Domingo de la Capilla
10494762,Luis Olga Delgado Mendoza,1999-07-25,M,CHORRILLOS,acidez estomacal,Diabetes,Santo Domingo de la Capilla
24499631,Ana Natalia Castillo Herrera,1975-06-30,F,SAN ANTONIO DE VILUCO,"fiebre, dificultad para respirar",COVID-19,Santo Domingo de la Capilla
61513692,Patricia Andrés Flores Vargas,1988-10-09,F,CASERIO YAPANA,"picazón, estornudos",Alergia,Santo Domingo de la Capilla
24108586,Sandra Gloria Gutiérrez Delgado,1994-02-15,M,05SAN ANTONIO DE VILUCO,opresión en el pecho,Gripe,Santo Domingo de la Capilla
18565921,Yolanda Roberto Cruz Pérez,2008-05-29,F,SAN ISIDRO,"mareos, dolor de cabeza, visión borrosa",Hipertensión,Santo Domingo de la Capilla
28537858,María Ramírez Torres,1990-08-27,M,CASERIO CHONTAS BAJO,"visión borrosa, dolor de cabeza",Hipertensión,Santo Domingo de la Capilla
47900559,Rosa Héctor Gutiérrez Silva,1982-09-06,F,SAN ISIDRO,,,Santo Domingo de la Capilla
17267524,Jesús Roberto Cruz Pérez,2010-02-28,F,CHURAZ,dolor de cabeza,,Santo Domingo de la Capilla
89923896,Sandra Roberto Ramírez Silva,1980-01-16,F,,"tos seca, pérdida de olfato",COVID-19,Santo Domingo de la Capilla
16891967,Miguel Mónica Martínez Paredes,1968-01-03,F,CALLAYUC,tos seca,Migraña,Santo Domingo de la Capilla
75652556,Carmen Natalia Torres Mendoza,1973-09-14,F,CALLAYUC,"cansancio, micción frecuente",Diabetes,Santo Domingo de la Capilla
24700499,Carlos Isabel González Mendoza,1989-06-04,F,CUCHEA,"fiebre, pérdida de olfato, dificultad para respirar",COVID-19,Santo Domingo de la Capilla
12668786,Carmen Isabel González Silva,2017-05-16,M,OTRO. OTRO NRO. PUERTA 0000 BLOQUE.000 PISO.01 INTERIOR. 000 MZA. 000 LOTE.000 K,"micción frecuente, cansancio",Gripe,Santo Domingo de la Capilla
43176151,Ángel Eduardo Silva Delgado,1993-09-05,F,CUCHEA,"sed excesiva, cansancio, micción frecuente",Diabetes,Santo Domingo de la Capilla
23598369,Yolanda Alberto López Cruz,2005-09-09,F,OTRO. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.01,"visión borrosa, dolor de cabeza",Hipertensión,Santo Domingo de la Capilla
52281093,Luis Mendoza Sánchez,1946-03-25,F,BATANCILLO,tos,,Santo Domingo de la Capilla
15635752,Marta Diego Martínez Cruz,1996-04-04,M,SANTA TERESA DE QUEROMARACA,"congestión nasal, fiebre, dolor de garganta",Gripe,Santo Domingo de la Capilla
79430652,Juan Vargas Castillo,1971-08-13,F,,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,Santo Domingo de la Capilla
10419530,Yolanda Luisa Flores Delgado,2010-01-27,F,CALLE. LOS JASMINES NRO. PUERTA SN PISO. 1,,Asma,Santo Domingo de la Capilla
25579264,Patricia Claudia Pérez Mendoza,2012-11-27,F,SAN JUAN BAUTISTA,acidez estomacal,Migraña,Santo Domingo de la Capilla
23827959,José Sara Castillo Vargas,1974-01-15,F,OTRO. SAN JUAN BAUTISTA NRO. PUERTA SN PISO.01,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,Santo Domingo de la Capilla
42803624,Jesús Luisa Torres Flores,1989-08-15,M,CASERIO LLANGUA,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Santo Domingo de la Capilla
39016582,Ana Carolina Rodríguez Pérez,2023-09-06,M,YAPANA,"dificultad para respirar, opresión en el pecho",COVID-19,Santo Domingo de la Capilla
58801454,Pedro Roberto Rojas Paredes,2001-11-12,M,CASERIO SAN JOSE,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,Santo Domingo de la Capilla
17674778,María Pablo Vargas García,2002-08-27,M,OTRO. POSA SECA NRO. PUERTA SN PISO.01,,,Santo Domingo de la Capilla
55955165,Yolanda Andrés Cruz Delgado,1971-04-10,F,,"cansancio, micción frecuente",Diabetes,Santo Domingo de la Capilla
61765771,Verónica Pablo Martínez Delgado,2008-06-15,F,CHONTAS BAJAS,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,Santo Domingo de la Capilla
60148426,Jorge Olga Pérez Vargas,2021-10-10,F,CASERIO EL SALLOF,,COVID-19,Santo Domingo de la Capilla
57241023,Patricia Isabel Flores Gutiérrez,1925-05-20,F,,"sibilancias, opresión en el pecho",Asma,Santo Domingo de la Capilla
15807905,Miguel Diego Herrera Martínez,1962-05-15,F,EL CUMBE,"náuseas, acidez estomacal",Gastritis,Santo Domingo de la Capilla
65739101,Jesús Natalia Rojas Delgado,1943-02-23,F,FILADELFIA,,,Santo Domingo de la Capilla
95469222,Carlos Héctor Paredes González,1945-09-02,F,BATANCILLO,"ojos llorosos, picazón",Hipertensión,Santo Domingo de la Capilla
93872599,Rosa David Silva Delgado,2021-04-03,F,,,,Santo Domingo de la Capilla
85522653,Carlos Sara Sánchez Cruz,1952-03-13,F,CASERIO SALLOC,"acidez estomacal, dolor abdominal, náuseas",Gastritis,Santo Domingo de la Capilla
27009721,Jorge Isabel Torres Pérez,1974-10-07,M,UNION SAN JOSE,"dolor de cabeza, mareos",Hipertensión,Santo Domingo de la Capilla
64675803,Lucía Natalia Delgado González,1936-02-10,M,YAPANA,"mareos, visión borrosa",Hipertensión,Santo Domingo de la Capilla
98701374,Juan Roberto García Delgado,1986-04-15,F,OTRO SANTA RITA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"ojos llorosos, picazón, estornudos",Alergia,Santo Domingo de la Capilla
59299163,Juan Mónica Cruz Martínez,2009-09-07,M,SAN ISIDRO,dolor de cabeza,,Santo Domingo de la Capilla
82505849,Luis Roberto López Ramírez,2016-08-30,F,OTRO. CAMINO AL PUESTO DE SALUD NRO. PUERTA SN PISO.01,"cansancio, micción frecuente, sed excesiva",Diabetes,Santo Domingo de la Capilla
97354988,Jesús Eduardo Sánchez Cruz,1999-03-12,F,SAN JOSE DE LIRIO,"picazón, ojos llorosos",Alergia,Santo Domingo de la Capilla
63001092,María Isabel Silva Cruz,1997-04-27,M,CARR. SAN JUAN DE CHORRILLOS NRO. PUERTA SN PISO.01,"náuseas, dolor de cabeza",Diabetes,Santo Domingo de la Capilla
49886583,Ana Olga Delgado Silva,2016-09-09,M,OTRO. CALLAYUC NRO. PUERTA SN PISO.01,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Santo Domingo de la Capilla
17818323,Jorge David Gutiérrez Sánchez,2001-02-12,F,SAN JUAN BAUTISTA,"micción frecuente, cansancio, sed excesiva",Diabetes,Santo Domingo de la Capilla
54792074,Juan Mónica González Mendoza,1995-06-15,M,EL CUMBE,"mareos, dolor de cabeza",Hipertensión,Santo Domingo de la Capilla
89284632,Ángel Eduardo Gutiérrez González,1980-11-21,F,SAN JOSE DE LIRIO,"fiebre, tos seca",COVID-19,Santo Domingo de la Capilla
64163051,Luis Roberto Ramírez Sánchez,1994-12-26,M,OTRO. SECTOR SANTA ROSA NRO. PUERTA SN PISO.01,tos,,Santo Domingo de la Capilla
16328357,Carmen Alberto Ramírez Cruz,2007-07-02,M,FILADELFIA,"opresión en el pecho, dificultad para respirar",Asma,Santo Domingo de la Capilla
59328408,Verónica Diego Vargas Rodríguez,1977-09-17,F,SAN JUAN BAUTISTIA,dolor de cabeza,,Santo Domingo de la Capilla
21473553,Marta Marco Silva Flores,1980-08-04,F,CHONTAS ALTAS,,Asma,Santo Domingo de la Capilla
86166208,Sandra Sara Martínez Flores,2005-02-03,M,CASERIO SAN JOSE,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Santo Domingo de la Capilla
93594467,Lucía Roberto Ramírez Paredes,1972-04-23,M,PIURITA,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,Santo Domingo de la Capilla
84925698,Carmen Sara Vargas Sánchez,2004-05-29,F,SAN ISIDRO,"mareos, dolor de cabeza",Gripe,Santo Domingo de la Capilla
99722777,Marta Paredes Herrera,1994-01-26,F,CASERIO YAPANA,"dolor de cabeza, sensibilidad a la luz",Migraña,Santo Domingo de la Capilla
48565519,Ana Isabel López Gutiérrez,1990-04-04,M,OTRO. YAPANA NRO. PUERTA SN PISO.01,"acidez estomacal, náuseas",Gastritis,Santo Domingo de la Capilla
72270906,Sandra Andrés Pérez Sánchez,1988-01-12,M,,náuseas,Gastritis,Santo Domingo de la Capilla
17329080,María Roberto González Flores,1996-12-11,M,SAN JUAN DE CHORRILLOS,"visión borrosa, mareos, dolor de cabeza",Hipertensión,Santo Domingo de la Capilla
95647306,Jorge Diego Vargas Delgado,2017-11-03,M,OTRO. CALLAYUC NRO. PUERTA SN PISO.01,,,Santo Domingo de la Capilla
69945481,Patricia Luisa Rodríguez Herrera,1988-06-25,F,CASERIO SAN JUAN DE CHORRILLOS,,Diabetes,Santo Domingo de la Capilla
43589005,Lucía Marco Mendoza Flores,2006-03-19,M,CHURAZ,"sibilancias, dificultad para respirar",Asma,Santo Domingo de la Capilla
83790241,Rosa Alberto Castillo Flores,2010-05-07,M,CASERIO SAN JOSE,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Santo Domingo de la Capilla
43577098,Rosa Marco Torres Pérez,1968-06-01,M,CP EL CUMBE,"tos, congestión nasal, dolor de garganta",Gripe,Santo Domingo de la Capilla
42014970,Pedro Isabel Delgado García,1996-08-22,M,CP EL CUMBE,"tos, congestión nasal",Gripe,Santo Domingo de la Capilla
51497061,Rosa Mónica Gutiérrez Cruz,2004-08-21,F,YAPANA,"dolor abdominal, acidez estomacal",Gastritis,Santo Domingo de la Capilla
88678850,Sandra Marco Gutiérrez Rojas,2016-11-15,F,OTRO. HUABAL NRO. PUERTA SN PISO.01,ojos llorosos,Alergia,Santo Domingo de la Capilla
62112931,José Mónica Rodríguez Flores,2016-10-30,F,OTRO. SAN JUAN DE CHORRILLOS NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal",Gastritis,Santo Domingo de la Capilla
49175456,Pedro Eduardo Cruz Delgado,1993-03-01,F,CASERIO BATANCILLO,"dolor abdominal, acidez estomacal",Diabetes,Santo Domingo de la Capilla
13099840,Ana Roberto López Rojas,1965-02-14,F,CASERIO CHURAZ,"ojos llorosos, estornudos",Alergia,Santo Domingo de la Capilla
30519050,Sandra Sara García Torres,1971-12-25,M,OTRO. PINDOC NRO. PUERTA SN PISO.02,"acidez estomacal, náuseas, dolor abdominal",Gastritis,Santo Domingo de la Capilla
34820343,Luis Cruz García,1964-10-15,F,OTRO SAN JUAN BAUTISTA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. km.,"dolor de garganta, congestión nasal",Gripe,Santo Domingo de la Capilla
80127474,Carlos Héctor Silva Delgado,1999-10-22,M,COMERCIO SN,,Asma,Santo Domingo de la Capilla
40982774,Carmen Sara Ramírez Sánchez,2018-01-27,F,OTRO. SANTA RITA NRO. PUERTA SN PISO.01,"tos seca, dificultad para respirar, pérdida de olfato",COVID-19,Santo Domingo de la Capilla
19776865,Jesús Héctor Sánchez Paredes,1986-12-08,F,OTRO. EL SALLOF NRO. PUERTA SN PISO.1,sensibilidad a la luz,Diabetes,Santo Domingo de la Capilla
57112376,Carlos Pablo Sánchez Vargas,2022-05-07,F,CAS. CHURAZ,"fiebre, pérdida de olfato, dificultad para respirar",COVID-19,Santo Domingo de la Capilla
17572020,Yolanda Roberto Pérez Cruz,1984-07-03,M,OTRO. SANTA FE NRO. PUERTA SN PISO.01,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Santo Domingo de la Capilla
39079911,Carmen Mónica Flores Vargas,2000-03-19,F,EL CUMBE,"cansancio, sed excesiva, micción frecuente",Diabetes,Santo Domingo de la Capilla
10660283,Miguel Gloria Herrera Ramírez,1979-05-23,M,OTRO. SAN JUAN BAUTISTA NRO. PUERTA SN PISO.01,,,Santo Domingo de la Capilla
70814334,Marta Pablo Torres Rodríguez,2010-04-03,F,SAN JOSE,"micción frecuente, cansancio, sed excesiva",Diabetes,Santo Domingo de la Capilla
54430672,Jorge Raúl Mendoza Gutiérrez,1990-12-19,F,SANTA RITA,"micción frecuente, cansancio",Diabetes,Santo Domingo de la Capilla
89082164,Luis Héctor Flores Delgado,1974-12-22,M,CASERIO DE FILADELFIA,"sibilancias, opresión en el pecho",Asma,Santo Domingo de la Capilla
92074486,Rosa Roberto Gutiérrez Pérez,2020-05-06,F,CHONTAS,"micción frecuente, sed excesiva",Diabetes,Santo Domingo de la Capilla
67510641,José Marco Cruz Mendoza,2013-04-14,M,OTRO RIVERA RIO LA GRANADA SN   PISO 01,"fiebre, pérdida de olfato",COVID-19,Santo Domingo de la Capilla
10550962,María Luisa Rojas Rodríguez,2000-12-27,F,CAS. VISTA ALEGRE EL CUMBE,dolor de cabeza,COVID-19,Santo Domingo de la Capilla
26037782,Jorge Marco Martínez Rojas,1976-10-26,M,OTRO. LA LLANGUA NRO. PUERTA SN PISO.01,dolor abdominal,Migraña,Santo Domingo de la Capilla
94029837,Ángel Andrés García Vargas,1982-01-07,F,CASERIO BATANCILLO,"tos, dolor de garganta",Gripe,Santo Domingo de la Capilla
90075993,Patricia Raúl Delgado Mendoza,1976-08-26,M,EL SALLOC,"picazón, estornudos",Alergia,Santo Domingo de la Capilla
