DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
14477436,Verónica Marco Flores Delgado,2007-12-04,F,EL SALLOF,sed excesiva,Alergia,Choros
78282418,Marta Sara Pérez López,2023-04-18,F,CALLAYUC,"cansancio, sed excesiva, micción frecuente",Diabetes,Choros
42420417,Jesús Alberto Ramírez Torres,2015-02-06,F,CASERIO CUCHEA,"ojos llorosos, picazón",Asma,Choros
50396640,Lucía Eduardo Delgado García,1981-07-11,F,OTRO. SAN FRANCISCO NRO. PUERTA SN PISO.01,"estornudos, picazón, ojos llorosos",Alergia,Choros
22569831,Marta Sara Martínez Castillo,2010-06-02,F,CPM EL CUMBE,náuseas,Gastritis,Choros
96761031,Luis Laura Rodríguez Cruz,2019-03-07,F,OTRO SAN AGUSTIN NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"sensibilidad a la luz, dolor de cabeza",Asma,Choros
25435764,Pedro Natalia Paredes Ramírez,1942-03-08,F,SAN JUAN DE CHORRILLOS,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,Choros
95739051,Luis Pablo Cruz Torres,2008-06-02,M,CASERIO CUCHEA,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Choros
37117685,Fernando Mónica Paredes Vargas,1957-06-08,F,LA LIBERTAD,dificultad para respirar,Migraña,Choros
34824199,María David González García,2014-09-24,M,CALLAYUC,"dolor de cabeza, visión borrosa",Alergia,Choros
18553123,Patricia Héctor Rodríguez García,1999-06-07,F,SANTA CLARA,,Gripe,Choros
75726926,María Mónica Sánchez García,2002-08-07,M,OTRO SAN JUAN BAUTISTA}  NRO: SN PISO: 01,"visión borrosa, dolor de cabeza, mareos",Hipertensión,Choros
45445620,Fernando Marco Paredes Rojas,2020-07-17,M,CASERIO GRAMALOTILLO,"cansancio, sed excesiva",Diabetes,Choros
35600538,Ana Mónica Cruz Castillo,1969-01-15,M,SAN ANTONIO DE VILUCO,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Choros
96465220,Marta Diego Flores Cruz,2019-02-23,M,OTRO SALLOC NRO.SN BLOQUE. PISO.2 INTERIOR.  MZA.  LOTE. km.,acidez estomacal,Diabetes,Choros
21756438,Rosa Alberto Cruz Ramírez,2011-05-29,F,san juan chorrillos,dolor de cabeza,,Choros
38269547,Marta Mónica Torres López,2017-12-18,F,OTRO. CAMINO A NUEVO MORERO NRO. PUERTA SN PISO.01,,,Choros
35896933,Jesús Carolina López Sánchez,1969-05-20,M,CHIPLE,"ojos llorosos, picazón, estornudos",Alergia,Choros
85108958,Ángel Gloria Rodríguez Torres,2011-02-10,F,CUCHEA,dolor de cabeza,,Choros
77524611,Marta Mónica Rojas Sánchez,2013-09-05,M,CASERIO UNION SAN JOSE,"fiebre, tos seca, dificultad para respirar",COVID-19,Choros
49766340,Patricia Raúl Sánchez Rojas,2023-06-02,M,BATANCILLO,,,Choros
60772240,Carmen Mónica Flores Torres,1960-01-16,M,CASERIO SAN ISIDRO,"picazón, estornudos",Alergia,Choros
50178893,Patricia Alberto Rojas Sánchez,1990-01-25,M,OTRO. BATANCILLO NRO. PUERTA SN PISO.01,"dolor de cabeza, náuseas",Migraña,Choros
99464713,Carmen Claudia Sánchez García,2001-05-04,M,SAN JOSE,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Choros
24248587,Miguel David Rojas Ramírez,1983-10-03,M,EL CUMBE,"sibilancias, opresión en el pecho",Gastritis,Choros
61416949,María David Martínez Vargas,2011-07-05,M,GRAMALOTILLO,,COVID-19,Choros
89033848,Ángel Roberto Torres Mendoza,1972-04-30,F,C.P.EL CUMBE,"opresión en el pecho, dificultad para respirar",Asma,Choros
67273748,Luis David Gutiérrez Cruz,2018-04-16,F,OTRO FILA ALTA DE CALLAYUC NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"mareos, visión borrosa, dolor de cabeza",Hipertensión,Choros
72702594,Pedro Andrés Rodríguez Flores,2000-07-10,F,comunidad san isidro,tos seca,Hipertensión,Choros
51222038,Marta Natalia Herrera Silva,1979-06-22,M,VILUCO,"micción frecuente, sed excesiva, cansancio",Diabetes,Choros
47148633,Carmen Alberto Cruz Delgado,2010-04-03,M,caserio batancillo,"náuseas, dolor abdominal",Gastritis,Choros
39240360,Fernando Olga Martínez Silva,1957-10-01,M,,dolor de garganta,COVID-19,Choros
13712158,Juan Isabel Ramírez Pérez,2011-07-02,M,CALLAYUC,"estornudos, picazón, ojos llorosos",Alergia,Choros
60860612,Sandra Olga Paredes Cruz,1991-06-20,F,OTRO PUQUIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,Choros
98172625,Luis Andrés Silva Flores,1970-07-08,M,VISTA ALEGRE,"dolor de garganta, tos",Gripe,Choros
49175640,Pedro Raúl Paredes Rojas,2018-09-11,F,OTRO. CALLAYUC NRO. PUERTA SN PISO.02,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Choros
52709184,Patricia Héctor Torres Flores,1968-03-04,M,CASERIO BATANCILLO,"opresión en el pecho, dificultad para respirar",Asma,Choros
85174738,Miguel Gloria García López,2007-12-07,F,EL CUMBE,"náuseas, dolor abdominal",Gripe,Choros
33237918,Carlos Natalia Sánchez Vargas,1975-12-15,F,EL SALLOC,"opresión en el pecho, sibilancias",Asma,Choros
81603053,Pedro Pablo Paredes Delgado,1977-03-11,F,CASERIO BATANCILLO,,Migraña,Choros
50032925,Jesús Pablo Cruz Gutiérrez,1939-05-15,M,PUQUIO,"cansancio, micción frecuente",Diabetes,Choros
39062869,Carmen Diego Martínez Gutiérrez,1950-03-31,M,CASERIO BATANCILLO,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,Choros
51267856,Pedro Eduardo Mendoza López,2003-10-22,M,CALLAYUC,"acidez estomacal, dolor abdominal",Gastritis,Choros
34991450,Lucía Claudia Gutiérrez Sánchez,1994-10-06,M,OTRO. CAMINO A LA UNION NRO. PUERTA SN PISO.01,"pérdida de olfato, fiebre, tos seca",COVID-19,Choros
39348339,Jesús Laura Flores Rojas,2022-09-27,F,VILUCO,"náuseas, acidez estomacal",Hipertensión,Choros
37303315,Jorge Isabel Paredes Flores,2002-06-12,M,EL CUMBE,,Gripe,Choros
16421216,Verónica Roberto Flores Paredes,1969-11-03,M,,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,Choros
51561337,María Gloria González Martínez,1980-12-20,F,OTRO CUMBE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,,,Choros
39910270,Carlos Olga Castillo García,1962-01-30,F,EL CUMBE,fiebre,,Choros
70288560,Carmen Claudia Delgado Rodríguez,1975-09-18,F,SAN JOSE DE LIRIO,,,Choros
44479759,Ana Natalia Torres Martínez,1982-03-08,M,CASERIO SANTA FE,"náuseas, dolor de cabeza",Migraña,Choros
20544506,Jesús Eduardo Cruz Vargas,2021-07-04,F,CALLE COMERCIO S/N,"fiebre, pérdida de olfato",COVID-19,Choros
99485480,Jorge Andrés Cruz Delgado,1952-07-30,F,CASERIO LA VIZCACHA,"picazón, estornudos",Alergia,Choros
66583929,Luis Eduardo Rodríguez Pérez,2014-09-03,F,GRAMALOTILLO,"picazón, estornudos",Alergia,Choros
30485304,José Gloria Vargas Rojas,2009-09-13,M,EL CUMBE,"mareos, dolor de cabeza",Hipertensión,Choros
71261744,Patricia Gloria Silva Mendoza,1956-03-30,M,OTRO UNION SAN JOSE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,tos,Asma,Choros
38289280,María David González Torres,2009-12-16,M,CASERIO CHONTAS,"dolor de garganta, fiebre",Gripe,Choros
57750377,Sandra Pablo Cruz Martínez,1937-07-18,M,MERENDANA,"sensibilidad a la luz, náuseas",Migraña,Choros
44431621,Rosa Diego González López,1996-01-06,M,SANTA TERESA DE QUEROMARCA,"cansancio, sed excesiva",Alergia,Choros
30874006,Miguel Roberto Vargas Ramírez,2015-01-11,F,C.P.EL CUMBE,tos,,Choros
43443281,Juan Isabel Mendoza Castillo,1950-09-13,F,EL CUMBE,"ojos llorosos, estornudos, picazón",Alergia,Choros
37843689,Marta Raúl Vargas Cruz,2014-12-10,M,OTRO. SECTOR EL CAMPO NRO. PUERTA SN PISO.01,"opresión en el pecho, dificultad para respirar",Asma,Choros
46568247,Verónica Mónica Herrera Ramírez,2006-01-03,F,CHURAZ,"opresión en el pecho, sibilancias",Asma,Choros
57001526,Carmen Flores Rojas,1994-06-05,F,OTRO. CHORRILLOS NRO. PUERTA SN PISO.02,opresión en el pecho,Asma,Choros
95591810,Jesús Pablo González Sánchez,2022-10-04,M,CAS. CHURAZ,dificultad para respirar,Alergia,Choros
33663502,Sandra Mónica Vargas García,1999-01-02,M,C.P.EL CUMBE,"náuseas, sensibilidad a la luz",Migraña,Choros
32529666,Fernando Natalia Silva Mendoza,1997-07-25,F,EL CUMBE,"ojos llorosos, estornudos, picazón",Alergia,Choros
89300235,José Gloria Rodríguez Torres,2011-11-13,M,EL CUMBE,"náuseas, dolor abdominal",Alergia,Choros
97508686,María López Vargas,2007-01-29,M,san juan,congestión nasal,Gastritis,Choros
22606334,Rosa Carolina López Castillo,2001-04-30,F,CASERIO TOCHEPAMPA,"estornudos, ojos llorosos, picazón",Alergia,Choros
30440189,Ana Héctor Cruz Martínez,1979-02-01,M,,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Choros
20209381,Juan Marco Cruz Herrera,1998-08-28,M,SAN ISIDRO,"dificultad para respirar, tos seca",COVID-19,Choros
27821611,Yolanda Raúl García Castillo,2011-09-18,F,SAN ISIDRO,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,Choros
79858943,José Pablo Martínez Rodríguez,2015-08-04,M,OTRO. SAN JUAN DE CHORRILLOS NRO. PUERTA SN PISO.01,,,Choros
44301726,Carmen Olga Rojas Mendoza,1969-02-05,M,CRR. A CUTERVO SN   PISO 01,"sibilancias, dificultad para respirar",Asma,Choros
12803851,Carmen Silva Sánchez,2022-04-01,M,C. P CUMBE,"visión borrosa, mareos",Migraña,Choros
97976009,Lucía Laura Pérez Flores,2005-09-24,F,SAN ISIDRO,"sibilancias, opresión en el pecho",Asma,Choros
11325091,Lucía Isabel Torres Castillo,2007-07-14,M,SAN JUAN BAUTISTA,tos,,Choros
97195812,Jesús Alberto González Paredes,2010-06-16,F,SAN JUAN BAUTISTIA,"dolor de cabeza, visión borrosa",Hipertensión,Choros
84064191,Luis Isabel Rodríguez Delgado,1989-04-01,M,OTRO. SECTOR BUENOS AIRES NRO. PUERTA SN PISO.01,tos,,Choros
36173473,Sandra Andrés Silva Flores,2010-11-04,F,CASERIO LA LLANGUA,"cansancio, micción frecuente",Hipertensión,Choros
73829605,Pedro Isabel Ramírez Martínez,1983-04-24,M,EL CUMBE,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Choros
58350656,Luis Isabel Delgado Vargas,1970-11-04,F,OTRO SAN ISIDRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de garganta, fiebre",Asma,Choros
28657189,Lucía David López Flores,1996-12-10,M,CASERIO SAN JOSE DE LIRIO,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,Choros
16089112,Pedro Roberto López García,1986-04-15,F,CASERIO YANGUA,"dificultad para respirar, pérdida de olfato",COVID-19,Choros
79245744,Marta Héctor Paredes Rojas,2012-03-01,M,EL CUMBE,"náuseas, dolor de cabeza",Migraña,Choros
88727392,José Diego Pérez Martínez,1997-10-20,M,C.P.EL CUMBE,fiebre,,Choros
79720656,Marta Claudia González Pérez,1989-05-15,M,,,Gastritis,Choros
70439131,Juan Andrés Paredes Delgado,2000-10-15,F,VILUCO,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Choros
75422609,Carlos Natalia García González,1982-12-09,M,CHURAZ,"ojos llorosos, estornudos",Alergia,Choros
15618679,Rosa Raúl Rojas Ramírez,1965-04-15,M,EL CUMBE,"micción frecuente, cansancio, sed excesiva",Diabetes,Choros
87622765,Pedro Raúl González Mendoza,2005-07-04,M,EL CUMBE,dolor abdominal,Migraña,Choros
82374472,Verónica Isabel Torres Paredes,2018-09-12,M,OTRO. MERENDANA NRO. PUERTA SN PISO.01,"visión borrosa, mareos, dolor de cabeza",Hipertensión,Choros
21616153,Patricia Luisa Martínez Herrera,1997-09-09,F,CASERIO SAN JOSE,"cansancio, sed excesiva",Diabetes,Choros
22436636,Jorge Raúl Mendoza Paredes,2020-07-27,M,CASERIO SANTA RITA,"dificultad para respirar, tos seca, pérdida de olfato",COVID-19,Choros
87967808,Carmen Eduardo Mendoza González,2020-01-28,F,,"sibilancias, opresión en el pecho",Asma,Choros
37494293,Patricia Marco García Cruz,2010-11-20,F,SAN JUAN DE CHORRILLOS,"acidez estomacal, náuseas, dolor abdominal",Gastritis,Choros
45951729,Jesús Diego Sánchez García,1990-09-17,F,VILUCO,"picazón, estornudos, ojos llorosos",Alergia,Choros
63938654,Rosa Andrés Pérez García,1989-06-01,M,OTRO SECTOR LA CONGONA SN   PISO 01,"cansancio, sed excesiva, micción frecuente",Diabetes,Choros
83727929,Verónica Marco Paredes Rojas,1971-12-03,M,VILUCO,fiebre,,Choros
92129458,Rosa Héctor Flores Paredes,1985-06-09,M,,dolor de cabeza,,Choros
72654111,Ana Marco Rojas López,2022-11-08,F,CAS. EL LIMON,"sed excesiva, micción frecuente, cansancio",Diabetes,Choros
95937688,Sandra Pablo Castillo Paredes,2008-03-10,M,chorrillos,"picazón, estornudos",Alergia,Choros
26065065,Ángel Mónica Ramírez López,1993-06-18,F,,,,Choros
17605571,María Alberto Torres Rodríguez,1979-04-24,M,EL SALLOC,"tos, fiebre",Gripe,Choros
87442955,Pedro Olga Gutiérrez Rojas,1996-09-28,F,SAN JOSE DE LIRIO,"fiebre, tos, congestión nasal",Gripe,Choros
24341530,Ana Héctor Castillo García,2010-12-10,M,EL CUMBE,,,Choros
60801259,Pedro Olga Pérez García,2016-09-16,F,OTRO. SECTOR EL CAMPO NRO. PUERTA SN PISO.01,,,Choros
55957781,Carlos Eduardo Flores Sánchez,2021-10-20,F,caserio san jose de lirio,"sensibilidad a la luz, dolor de cabeza",Migraña,Choros
47920576,Juan Roberto Pérez González,1995-11-06,M,LA PACCHA MIRAFLORES,"mareos, visión borrosa",Hipertensión,Choros
26632679,Yolanda Pablo González García,2021-11-20,M,OTRO SETOR EL CAMPO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. km.,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,Choros
53990060,Patricia Gloria Torres Martínez,2016-03-02,F,SAN ISIDRO,"pérdida de olfato, fiebre, dificultad para respirar",COVID-19,Choros
94680102,Yolanda Carolina Rodríguez Cruz,1951-05-02,M,SAN ISIDRO,"ojos llorosos, estornudos",Alergia,Choros
33050710,Ángel Olga Herrera Vargas,1972-04-23,M,PIURITA,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,Choros
19561831,Luis Natalia Herrera González,1996-01-20,M,CASERIO EL PORVENIR,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Choros
70026711,Patricia Raúl Herrera Vargas,2004-10-13,F,CUCHEA,"tos seca, fiebre",COVID-19,Choros
73643818,Yolanda Sara Sánchez Cruz,1925-03-05,F,SAN JUAN BAUTISTA,"náuseas, dolor de cabeza",Migraña,Choros
45939643,Fernando Pablo Delgado Ramírez,2014-05-09,F,CHURAZ,"dificultad para respirar, sibilancias",Gastritis,Choros
59228197,Rosa Claudia Vargas Herrera,2010-10-30,F,SAN JOSE,"fiebre, dolor de garganta, congestión nasal",Gripe,Choros
45626911,Patricia Eduardo Martínez Torres,1994-11-08,M,,"dificultad para respirar, pérdida de olfato",COVID-19,Choros
29697158,Carlos David Paredes Flores,1977-04-26,M,VILUCO,"estornudos, ojos llorosos, picazón",Alergia,Choros
13037374,Patricia Raúl Sánchez López,2001-10-25,M,EL CUMBE,"dolor abdominal, náuseas",Gastritis,Choros
61122963,Miguel Alberto Paredes Rodríguez,1998-01-21,F,OTRO. COSTADO INSTITUCION EDUCA NRO. PUERTA SN PISO.01,"micción frecuente, cansancio, sed excesiva",Diabetes,Choros
27981853,Carmen David Sánchez Rodríguez,2000-03-31,F,OTRO EL CUMBE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"cansancio, sed excesiva, micción frecuente",Diabetes,Choros
59392961,Jesús Raúl Rodríguez López,1979-01-04,M,SAN ISIDRO,,Gastritis,Choros
12589154,Jorge Laura Gutiérrez Cruz,1962-11-01,F,COMERCIO SN,"ojos llorosos, picazón",Alergia,Choros
61679862,Rosa Marco Delgado Castillo,1996-10-18,M,OTRO. ALTO HUALLAGA NRO. PUERTA SN PISO.01,"sibilancias, dificultad para respirar",Asma,Choros
90824855,Yolanda Gloria Gutiérrez Sánchez,1982-07-03,F,CALLAYUC,fiebre,,Choros
58807903,José Roberto Paredes García,1996-10-22,F,OTRO. SAN ISIDRO NRO. PUERTA SN PISO.01,,,Choros
71405246,Ángel Gloria Herrera Rojas,2017-12-22,M,OTRO. SAN JOSE NRO. PUERTA SN PISO.01,"sed excesiva, micción frecuente",Diabetes,Choros
59010592,María Alberto López Castillo,2006-06-21,F,CASERIO CUCHEA,"pérdida de olfato, dificultad para respirar",COVID-19,Choros
62978610,Rosa Natalia Silva Mendoza,1997-07-28,F,OTRO CAMINO A CUMBE SN   PISO 01,"micción frecuente, cansancio, sed excesiva",Diabetes,Choros
41443422,Patricia Andrés Mendoza García,1988-06-06,F,PAMPA GRANDE,fiebre,Migraña,Choros
24610506,Sandra Mónica Herrera Gutiérrez,1946-06-17,F,CASERIO CUCHEA,"estornudos, picazón",Alergia,Choros
40158812,Jorge Eduardo López Silva,1995-06-16,F,CAVICO,,Diabetes,Choros
81841677,Juan Gloria Flores López,1981-03-18,F,,"visión borrosa, dolor de cabeza",Hipertensión,Choros
48345720,Juan Eduardo Castillo Paredes,2021-04-26,F,caserio filadelfia,"estornudos, picazón, ojos llorosos",Alergia,Choros
61858645,Yolanda Eduardo Mendoza López,1988-11-16,F,EL CUMBE,"cansancio, micción frecuente",Migraña,Choros
29930017,Ángel David Silva Vargas,2004-02-02,F,SAN JOSE DE LIRIO,"acidez estomacal, náuseas, dolor abdominal",Gastritis,Choros
91719425,Fernando Andrés Flores Martínez,2022-09-06,M,CUCHEA,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Choros
47570256,José Héctor Castillo García,1977-01-01,F,CALLAYUC,"dolor de cabeza, náuseas",Migraña,Choros
62095765,Lucía Carolina Rodríguez Vargas,2002-01-20,M,EL CUMBE,,,Choros
78313714,Yolanda Andrés Pérez Cruz,2013-12-23,F,CASERIO YANGUA,dolor de cabeza,,Choros
58603001,Rosa Marco Mendoza Flores,1988-09-05,F,SAN JOSE DE LIRIO,"acidez estomacal, dolor abdominal",Gastritis,Choros
61300272,Luis Gloria Pérez Flores,1985-09-17,M,CASERIO PACCHA,congestión nasal,Migraña,Choros
34138946,Carmen Eduardo Herrera Paredes,1992-03-02,M,CALLE. CALLAYUC NRO. PUERTA SN PISO.01,"visión borrosa, dolor de cabeza",Migraña,Choros
71134873,Ana Carolina Sánchez Rojas,2007-08-17,F,CUCHEA,"cansancio, sed excesiva",Diabetes,Choros
27533258,Juan Gutiérrez Castillo,2019-05-20,F,OTRO SAN JOSE NRO.SN BLOQUE. PISO.1 INTERIOR.  MZA.  LOTE. KM.,"fiebre, dificultad para respirar, tos seca",COVID-19,Choros
57887249,Ángel Roberto Cruz Rojas,2010-04-03,F,SAN JOSE,"micción frecuente, cansancio, sed excesiva",Diabetes,Choros
94191386,Marta Gloria Delgado Rodríguez,1998-08-27,F,SAN JUAN DE CHORRILLOS,"dolor abdominal, acidez estomacal",Gastritis,Choros
47827038,Marta Luisa Pérez López,2002-06-02,F,OTRO. CHONTAS ALTAS NRO. PUERTA SN PISO.01,"sensibilidad a la luz, dolor de cabeza",Migraña,Choros
90148390,Pedro Olga Silva Castillo,1981-06-07,F,EL CUMBE,"tos seca, pérdida de olfato, fiebre",COVID-19,Choros
77702614,José Claudia Paredes Martínez,1988-06-25,F,CASERIO SAN JUAN DE CHORRILLOS,,Diabetes,Choros
98818650,Yolanda Isabel Torres Rojas,1973-04-20,M,QUEROMARCA,,,Choros
57259801,Carlos Roberto Vargas López,1987-12-10,M,OTRO. SECTOR LAS NARANJAS NRO. PUERTA SN PISO.01,,,Choros
17784266,Marta Luisa Flores López,1971-12-18,F,C.P.EL CUMBE,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Choros
95160954,Luis Andrés López Rodríguez,2000-09-23,F,,"picazón, estornudos, ojos llorosos",Alergia,Choros
57186111,Marta David Flores Cruz,1943-03-25,M,05SAN ANTONIO DE VILUCO,dolor de cabeza,,Choros
63248024,Luis Diego García López,1959-11-13,M,C.P.EL CUMBE,"opresión en el pecho, dificultad para respirar",Asma,Choros
76729310,Miguel Roberto Vargas Gutiérrez,2013-03-04,M,CASERIO PUQUIO,"dificultad para respirar, pérdida de olfato",Hipertensión,Choros
91081257,Rosa Isabel González Flores,1995-09-28,M,OTRO. SECTOR BRAZIL NRO. PUERTA SN PISO.01,"dolor abdominal, acidez estomacal",Gastritis,Choros
15795180,Fernando Claudia Rojas Herrera,1971-03-13,F,CALLAYUC,"tos seca, fiebre",COVID-19,Choros
65142098,Yolanda Mónica Herrera Flores,1987-10-10,M,OTRO. CUMBE NRO. PUERTA SN PISO.01,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Choros
21841730,Verónica Roberto Rojas Herrera,1966-10-17,M,SAN ISIDRO,"visión borrosa, mareos",Asma,Choros
39515242,Carlos Andrés Torres Herrera,1996-04-22,F,OTRO SANTA RITA NRO.SN BLOQUE. PISO.1 INTERIOR.  MZA.  LOTE. KM.,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,Choros
73913041,Pedro Andrés Mendoza Delgado,2007-09-22,F,CHURAZ,"visión borrosa, mareos, dolor de cabeza",Hipertensión,Choros
37082959,Patricia Pablo Paredes Silva,1966-09-17,M,OTRO COMERCIO SN   PISO 01,visión borrosa,Diabetes,Choros
57318764,Marta Carolina Cruz Pérez,1971-11-29,M,CARR. PACCHA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"ojos llorosos, picazón",Alergia,Choros
75532505,José Pablo Ramírez González,1997-11-13,M,OTRO CERCA AL CEMENTERIO DE CALLAYUC NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOT,"congestión nasal, dolor de garganta, fiebre",Gripe,Choros
75984258,Carmen Roberto Rojas Silva,1992-07-31,M,EL CUMBE,,,Choros
60981624,José Sara Delgado Torres,1963-06-15,F,EL CUMBE,"sensibilidad a la luz, dolor de cabeza",Migraña,Choros
56679737,Jesús Roberto Ramírez Mendoza,2014-06-04,M,LA UNION,"ojos llorosos, estornudos",Alergia,Choros
41703070,Jesús Gloria López Torres,2024-06-06,F,caserio la llangua,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Choros
14317309,Carmen Luisa Paredes Martínez,1985-05-21,M,CARR. SAN JUAN BAUTISTA NRO. PUERTA SN PISO.01,"cansancio, sed excesiva, micción frecuente",Diabetes,Choros
96788450,Luis Luisa Paredes López,1983-12-11,M,,fiebre,,Choros
13964253,Luis Ramírez Vargas,2001-02-18,F,CASERIO CHURAZ,,Gastritis,Choros
19066500,Lucía Alberto López Martínez,2022-09-27,F,VILUCO,"náuseas, acidez estomacal",Hipertensión,Choros
31397247,Jorge Raúl Mendoza Rojas,1987-03-20,M,CARR. TOCHEPAMPA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"ojos llorosos, estornudos",Alergia,Choros
