DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
60230198,Sandra Natalia Rojas Cruz,1980-08-30,F,CALLAYUC,"náuseas, dolor abdominal, acidez estomacal",Gastritis,La Ramada
48964732,Carmen Roberto Castillo Rojas,1937-07-18,M,MERENDANA,"sensibilidad a la luz, náuseas",Migraña,La Ramada
51182368,Ana Andrés López Torres,2000-08-04,M,CALLAYUC,"sed excesiva, micción frecuente, cansancio",Diabetes,La Ramada
84603718,Miguel Natalia Flores Castillo,1998-12-31,M,VILUCO,,,La Ramada
47419772,Pedro Carolina Flores Gutiérrez,2012-01-02,F,CASERIO EL PUQUIO,cansancio,COVID-19,La Ramada
11794894,Juan Natalia Sánchez Paredes,2017-03-24,F,OTRO. PIURITA NRO. PUERTA SN PISO.01,"dolor de garganta, congestión nasal, tos",Gripe,La Ramada
58452241,Fernando Carolina Mendoza Martínez,1951-04-11,M,CASERIO YAPANA,"pérdida de olfato, fiebre",COVID-19,La Ramada
92189225,Luis Diego González Cruz,1948-09-24,F,05PUQUIO,"dificultad para respirar, tos seca",COVID-19,La Ramada
84097116,Ana Natalia Sánchez Torres,1974-08-14,F,CASERIO YUBE,fiebre,,La Ramada
78509036,Juan Sara Herrera González,2010-11-14,F,FILA ALTA,acidez estomacal,Gripe,La Ramada
43553641,Ana Alberto Flores Rodríguez,1989-01-09,M,OTRO. COSTADO INSTITUCION EDUCA NRO. PUERTA SN PISO.01,"cansancio, sed excesiva",Diabetes,La Ramada
60611345,Miguel Mendoza González,1987-05-01,M,EL CUMBE,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,La Ramada
78334649,Fernando Héctor Sánchez Pérez,2008-11-13,F,CASERIO SAN ISIDRO,"visión borrosa, mareos, dolor de cabeza",Hipertensión,La Ramada
79521825,Jesús Eduardo Cruz Rodríguez,2019-02-23,M,OTRO SALLOC NRO.SN BLOQUE. PISO.2 INTERIOR.  MZA.  LOTE. km.,acidez estomacal,Diabetes,La Ramada
79765072,Miguel Laura Gutiérrez Silva,1979-01-03,F,SAN JOSE DE LIRIO,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,La Ramada
99048628,Sandra Sara Rodríguez Torres,1955-10-01,F,CALLAYUC,"fiebre, dolor de garganta, tos",Gripe,La Ramada
43357145,José Sara Castillo Paredes,1962-05-20,M,OTRO FILADELFIA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,"picazón, ojos llorosos, estornudos",Alergia,La Ramada
77272566,Ana Carolina Herrera Rojas,2015-04-27,M,CASERIO LLANGUA,"sed excesiva, cansancio",Diabetes,La Ramada
89343801,Luis Isabel Mendoza López,1966-06-16,M,SAN JUAN DE CHORRILLOS,"dolor abdominal, náuseas, acidez estomacal",Gastritis,La Ramada
37820200,José Laura Rodríguez Cruz,1998-07-16,M,OTRO. CHONTAS ALTAS NRO. PUERTA SN PISO.01,opresión en el pecho,Migraña,La Ramada
49486380,Carmen Eduardo Vargas Pérez,1982-04-18,F,COMUNIDAD DE BATANCILLO,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,La Ramada
53372913,Carlos Olga González Castillo,1982-12-25,M,OTRO CHONTAS ALTAS NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,La Ramada
58315148,Lucía Diego García Silva,2015-07-06,M,CASERIO NUEVA PIURITA,cansancio,Hipertensión,La Ramada
81933476,Juan Laura García López,1991-06-06,M,CAS SAN ISIDRO,"congestión nasal, fiebre",Diabetes,La Ramada
73054246,Ana Laura Castillo Delgado,2005-04-13,F,CASERIO SAN JOSE,,,La Ramada
89417918,Ángel Luisa Castillo Gutiérrez,2005-07-13,F,CASERIO EL SALLOC,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,La Ramada
46108909,José Diego García Delgado,2010-06-01,M,CUCHEA NOGAL,,Asma,La Ramada
56997314,Carlos Isabel Gutiérrez López,1986-04-23,F,OTRO. SANTA RITA NRO. PUERTA SN PISO.01,,Gripe,La Ramada
35232918,Luis Cruz López,1984-02-15,M,OTRO. BATANCILLO NRO. PUERTA SN PISO.01,"fiebre, dolor de garganta",Gripe,La Ramada
87281644,Miguel Luisa Rodríguez Ramírez,2017-04-13,F,,dolor de cabeza,,La Ramada
20876180,Yolanda David González Torres,1978-02-09,F,EL PORVENIR,"estornudos, ojos llorosos, picazón",Alergia,La Ramada
22138994,Fernando Sara Vargas Rodríguez,2016-06-13,F,OTRO SAN FRANCISCO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,"dolor de cabeza, visión borrosa, mareos",Hipertensión,La Ramada
94419484,Ángel Luisa López Torres,1993-02-08,M,,opresión en el pecho,Gripe,La Ramada
13887075,Carlos Sara Vargas Pérez,1948-09-25,M,CALLE. 24 DE JULIO NRO. PUERTA 0223 PISO.02 INTERIOR. 201,"dificultad para respirar, sibilancias",Asma,La Ramada
24833997,Luis Mónica Delgado Paredes,1995-03-28,M,,"visión borrosa, dolor de cabeza",Hipertensión,La Ramada
12158809,Marta Gloria Mendoza Pérez,2002-09-13,F,C.P.EL CUMBE,,,La Ramada
49478088,Verónica Laura Vargas Mendoza,1987-07-26,M,EL CUMBE,"tos, fiebre",Gripe,La Ramada
82043334,Marta Natalia Delgado Gutiérrez,2023-03-13,M,SAN JOSE,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,La Ramada
57340116,Marta David González López,2009-09-09,M,CASERIO EL PORVENIR,"ojos llorosos, picazón",Alergia,La Ramada
36286875,Juan Gloria Silva Ramírez,2021-05-29,F,CENTRO POBLADO CUMBE,"opresión en el pecho, dificultad para respirar",Asma,La Ramada
49125863,Yolanda Alberto Martínez López,1968-12-30,F,OTRO CAMINO A SAN JOSE OE LIRI SN   PISO 01,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,La Ramada
32029672,Ana Luisa Herrera Cruz,1979-01-06,F,OTRO. FILA ALTA NRO. PUERTA SN PISO.01,,,La Ramada
99616920,Ángel Carolina Gutiérrez Vargas,1988-04-13,F,OTRO CAMINO A YAPANA SN   PISO 01,sibilancias,Migraña,La Ramada
56650102,Yolanda Olga Delgado Castillo,2013-02-17,F,SAN JOSE DE LIRIO,"opresión en el pecho, sibilancias",Asma,La Ramada
38016042,María Héctor Cruz Torres,1955-01-20,M,GRAMALOTILLO,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,La Ramada
42296245,Ángel Roberto Flores Martínez,1958-08-17,F,SAN ISIDRO,"tos, dolor de garganta",Gripe,La Ramada
42522027,Verónica Luisa González Rodríguez,1952-10-10,F,EL CUMBE,"ojos llorosos, estornudos, picazón",Alergia,La Ramada
61667632,Yolanda Andrés Rodríguez Flores,1974-07-18,F,C.P.EL CUMBE,,,La Ramada
68399693,Marta Olga Pérez Torres,2024-04-03,F,CHONTAS,"visión borrosa, mareos",Hipertensión,La Ramada
38563209,Miguel Marco Pérez González,1986-09-20,F,OTRO. CUCHEA NRO. PUERTA SN PISO.01,opresión en el pecho,Migraña,La Ramada
93946705,Luis Sara Castillo González,1963-06-21,F,,"fiebre, tos, congestión nasal",Gripe,La Ramada
70260868,María Isabel Silva Vargas,1991-01-06,F,CASERIO CUCHEA,"sibilancias, dificultad para respirar",Asma,La Ramada
17520752,Miguel Diego Sánchez Vargas,2015-05-20,F,CALLAYUC,,,La Ramada
26735738,Verónica Raúl Pérez Mendoza,2017-09-14,F,OTRO. SAN JUAN BAUTISTA NRO. PUERTA SN PISO.01,"estornudos, ojos llorosos",Alergia,La Ramada
86350132,Pedro Mónica Rojas Vargas,1982-07-03,F,CALLAYUC,fiebre,,La Ramada
64549524,Carlos González Sánchez,2018-07-06,F,CARR. YAPANA NRO. PUERTA SN PISO.01,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,La Ramada
12699432,Carmen Roberto González Paredes,2005-10-23,M,COMUNIDAD DE CHORRILLOS,"dolor abdominal, acidez estomacal, náuseas",Gastritis,La Ramada
42435524,Juan Olga Mendoza González,1974-03-04,M,CASERIO CHONTAS,"cansancio, micción frecuente, sed excesiva",Diabetes,La Ramada
99268639,Sandra David Martínez Rodríguez,1968-10-25,M,CASERIO SANTA RITA,dolor de cabeza,Alergia,La Ramada
18647418,Rosa Pérez Sánchez,1982-06-20,F,OTRO CHORRILLOS NRO.SN BLOQUE. PISO.1 INTERIOR.  MZA.  LOTE. KM.,"dolor de cabeza, mareos, visión borrosa",Hipertensión,La Ramada
27653748,Luis Alberto Mendoza Silva,2015-01-03,M,CASERIO TOCHEPAMPA,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,La Ramada
48333858,Yolanda Mónica Paredes Herrera,1994-10-12,F,OTRO. SANTA RITA NRO. PUERTA SN PISO.01,,Gastritis,La Ramada
51217915,Jesús Mónica Torres Gutiérrez,2015-07-06,M,CASERIO NUEVA PIURITA,cansancio,Hipertensión,La Ramada
47656503,Sandra Olga Flores Vargas,1996-12-26,F,CASERIO YAPANA,,,La Ramada
24607796,Lucía Carolina Ramírez Mendoza,2011-09-21,F,CASERIO PUQUIO,"dificultad para respirar, opresión en el pecho",Diabetes,La Ramada
22542679,Jesús David Sánchez Paredes,1971-03-23,F,CALLAYUC,"tos seca, pérdida de olfato, dificultad para respirar",COVID-19,La Ramada
97773461,Marta Eduardo Gutiérrez Paredes,1971-05-25,M,OTRO. SAN ANTONIO DE VILUCO NRO. PUERTA SN PISO.01,"tos seca, pérdida de olfato",COVID-19,La Ramada
94866122,José Héctor Pérez Flores,1938-09-20,F,VILUCO,,,La Ramada
75879096,Pedro Olga Castillo Mendoza,1991-05-17,F,OTRO SAN FRANCISCO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,"opresión en el pecho, dificultad para respirar",Gastritis,La Ramada
31752163,Pedro Andrés González Castillo,1937-01-01,F,05SAN JOSE DE LIRIO,"tos, fiebre",Gripe,La Ramada
89076542,Rosa Eduardo González Pérez,1970-02-12,F,UNION SAN JOSE,"dificultad para respirar, tos seca",COVID-19,La Ramada
88033422,María Natalia Silva Rojas,1991-02-03,M,CP.EL CUMBE,"fiebre, tos, dolor de garganta",Gripe,La Ramada
45371892,Ángel Sara Cruz Paredes,1972-08-17,M,CALLE SAENZ PEÑA,cansancio,Hipertensión,La Ramada
66522145,Lucía Sara Herrera Rojas,1987-01-20,F,BATANCILLO,,,La Ramada
57299818,Carmen Olga Paredes Rodríguez,2017-12-16,M,OTRO. TOCHEPAMPA NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal, acidez estomacal",Gastritis,La Ramada
72678599,Ángel Andrés Castillo Gutiérrez,1995-01-10,F,SANTA TERESA DE QUEROMARCA,dolor de cabeza,,La Ramada
33806796,Jesús Raúl López Gutiérrez,2013-06-04,M,SAN JOSE,"cansancio, sed excesiva, micción frecuente",Diabetes,La Ramada
78546428,Ana Natalia Delgado Rojas,2008-05-07,F,AVENIDA MEXICO 678,"visión borrosa, dolor de cabeza, mareos",Hipertensión,La Ramada
93334974,Fernando Sara Vargas González,2019-10-18,M,PUQUIO,"náuseas, acidez estomacal",Gastritis,La Ramada
45330958,Carmen Roberto González Flores,1988-01-10,F,CASERIO SAN JUAN DE CHORRILLOS,"sibilancias, dificultad para respirar",Asma,La Ramada
14420991,Ana Natalia Pérez Martínez,2005-05-04,F,C.P.EL CUMBE,,,La Ramada
60256220,José Andrés Gutiérrez Castillo,2000-10-14,M,CASERIO TOCHEPAMPA,"ojos llorosos, estornudos, picazón",Alergia,La Ramada
56105619,Luis Eduardo Pérez Herrera,2020-08-06,F,CASERIO YAPANA,tos,Migraña,La Ramada
12086799,Patricia Héctor Sánchez Delgado,2005-12-29,M,CASERIO YAPANA,"congestión nasal, fiebre",Gripe,La Ramada
64321562,Marta Sara Herrera Flores,1968-06-07,M,CASERIO SAN JOSE,"sibilancias, opresión en el pecho",Asma,La Ramada
41888545,Marta Eduardo García Silva,2015-12-11,F,OTRO. URBANIZACION LOS CIPRESES NRO. PUERTA SN PISO.01,"dificultad para respirar, tos seca",COVID-19,La Ramada
26926637,Jesús David Martínez Herrera,1939-05-15,M,PUQUIO,"cansancio, micción frecuente",Diabetes,La Ramada
96151768,Carlos Pablo Flores Delgado,2019-02-20,M,OTRO. SAN JUAN DE CHORRILLOS NRO. PUERTA SN PISO.02,acidez estomacal,Diabetes,La Ramada
88054929,Carmen Mónica Gutiérrez Cruz,2001-12-06,M,LA LLANGUA,"opresión en el pecho, sibilancias",Asma,La Ramada
30204422,Pedro Sara Paredes González,1940-12-25,F,EL CUMBE,"dolor de garganta, fiebre, congestión nasal",Gripe,La Ramada
67555803,Lucía David Sánchez Flores,1975-09-18,F,SAN JOSE DE LIRIO,,,La Ramada
17966508,Carmen Carolina Torres Flores,1996-11-11,M,.EL CUMBE,"mareos, visión borrosa",Hipertensión,La Ramada
13568503,Rosa Mónica Vargas Cruz,1991-12-20,F,OTRO. YAPANA NRO. PUERTA SN PISO.01,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,La Ramada
68234870,Marta Alberto Ramírez López,1998-11-04,M,CASERIO SAN JOSE,"micción frecuente, sed excesiva",Diabetes,La Ramada
50190542,Sandra Alberto Ramírez Pérez,1978-09-20,M,OTRO. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.02,,,La Ramada
71066501,Jorge Luisa Rodríguez García,1997-11-10,F,OTRO FILA ALTA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. km.,"sed excesiva, micción frecuente, cansancio",Diabetes,La Ramada
72497049,Pedro López Mendoza,1999-01-04,M,OTRO. CHORRILLOS NRO. PUERTA SN PISO.01,"dolor abdominal, náuseas",Gastritis,La Ramada
80963698,Carlos Claudia Castillo Sánchez,1976-08-17,M,OTRO. CUMBE NRO. PUERTA SN PISO.01,sed excesiva,Hipertensión,La Ramada
66314526,Marta Alberto Cruz Vargas,1980-12-15,M,OTRO. CHORRILLOS NRO. PUERTA SN PISO.02,"náuseas, dolor de cabeza",Migraña,La Ramada
53247915,Pedro García Gutiérrez,2009-09-08,F,CALLAYUC,"pérdida de olfato, tos seca, fiebre",COVID-19,La Ramada
67064004,María Andrés Torres Ramírez,1941-11-15,F,CRR. A SAN JUAN DE CHORRILLOS SN   PISO 01,"náuseas, sensibilidad a la luz",Gastritis,La Ramada
44014887,Carmen Pérez Herrera,1951-05-02,M,SAN ISIDRO,"ojos llorosos, estornudos",Alergia,La Ramada
39750906,Patricia Isabel Castillo Pérez,1961-09-02,M,OTRO. FRENTE A LA CARRETERA NRO. PUERTA SN PISO.02,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,La Ramada
19790025,Ana Alberto Rojas Castillo,1980-06-21,M,CASERIO TOCHIPAMPA,"visión borrosa, dolor de cabeza",Hipertensión,La Ramada
20846060,Carlos Rojas Sánchez,1998-02-17,F,05SANTA RITA,"ojos llorosos, picazón, estornudos",Alergia,La Ramada
28547429,Ángel Laura Gutiérrez Flores,1954-04-01,M,OTRO. UNION SAN JOSE NRO. PUERTA SN PISO.02,fiebre,,La Ramada
49407722,Carlos Laura Delgado Castillo,1978-05-04,F,BATANCILLO,"tos seca, fiebre, pérdida de olfato",COVID-19,La Ramada
21969640,Lucía Laura Castillo Cruz,2015-06-30,F,EL CUMBE,"dolor de cabeza, náuseas",Migraña,La Ramada
89878616,María Eduardo Delgado Flores,1960-10-04,M,CASERIO SAN JOSE,"dolor de cabeza, visión borrosa, mareos",Hipertensión,La Ramada
12842762,Luis Diego García Sánchez,1974-02-13,M,CUCHEA,"náuseas, sensibilidad a la luz",Migraña,La Ramada
29851227,Carlos Roberto Gutiérrez González,1989-04-08,M,OTRO CHONTAS ALTAS NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de cabeza, visión borrosa, mareos",Hipertensión,La Ramada
82510080,Fernando Sara Gutiérrez González,1997-03-12,M,JR. SAENS PEÑA NRO. PUERTA SN PISO.01,,,La Ramada
72097273,Fernando Martínez Flores,1954-07-21,M,CASERIO PUQUIO,"sensibilidad a la luz, náuseas",Diabetes,La Ramada
92331719,Marta Héctor Gutiérrez Rojas,2000-06-23,M,SAN JOSE DE LIRIO,,,La Ramada
52392513,Lucía Alberto Ramírez Cruz,2019-12-28,M,CHONTAS ALTAS,"acidez estomacal, dolor abdominal",Asma,La Ramada
30991363,Luis Alberto Rojas Cruz,2017-02-13,M,OTRO. HUERTILLAS NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal, acidez estomacal",Gastritis,La Ramada
75832345,Jorge Gloria Cruz Pérez,2022-02-04,F,CALLE COMERCIOS/N,"dolor abdominal, acidez estomacal",Gastritis,La Ramada
90989962,Jorge Carolina Silva Mendoza,2008-08-24,M,SAN ISIDRO,"dolor de garganta, tos",Gripe,La Ramada
30931420,Lucía Gloria Cruz Torres,1942-05-10,M,CASERIO PACCHA,"picazón, estornudos",Alergia,La Ramada
11438770,Jesús Pablo Flores Cruz,1979-12-25,M,CHURAZ,"opresión en el pecho, sibilancias",Asma,La Ramada
85376354,Pedro Marco García Castillo,2002-06-01,M,CASERIO SAN ISIDRO,,,La Ramada
64056459,Juan Raúl Flores Martínez,1953-12-12,M,,visión borrosa,Gastritis,La Ramada
72430373,Yolanda Roberto Torres Sánchez,2004-10-16,F,CENTRO POBLADO EL CUMBE,"micción frecuente, cansancio",Diabetes,La Ramada
67782373,Luis Héctor Gutiérrez Sánchez,1991-05-19,F,EL CUMBE,"dolor de garganta, congestión nasal",Gripe,La Ramada
98995079,María Marco Ramírez García,2020-05-17,M,CHONTAS ALTAS,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,La Ramada
74512855,Jorge Eduardo González Mendoza,1958-03-24,F,CALLAYUC,"cansancio, sed excesiva",Migraña,La Ramada
10238662,Yolanda Luisa Ramírez García,1993-01-17,M,CAS SAN ISIDRO,"micción frecuente, cansancio, sed excesiva",Diabetes,La Ramada
56868497,Patricia Marco Paredes Gutiérrez,2007-01-01,M,CASERIO CHURAZ,,,La Ramada
50762378,Lucía Mónica Torres Martínez,1985-07-29,M,,"micción frecuente, cansancio",Diabetes,La Ramada
92540253,Patricia Luisa Ramírez Pérez,2000-10-04,M,OTRO. PAMPA GRANDE NRO. PUERTA SN PISO.01,"náuseas, sensibilidad a la luz",Gripe,La Ramada
23080763,Carlos Isabel Paredes Martínez,1984-11-15,M,OTRO SAN ISIDRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"náuseas, acidez estomacal",Gastritis,La Ramada
66484851,Jesús David Martínez Castillo,1996-09-20,M,OTRO. BUENOS AIRES NRO. PUERTA SN PISO.01,"pérdida de olfato, tos seca",Alergia,La Ramada
84812385,Ana Diego Flores Torres,2023-02-10,M,CALLAYUC,"dolor de cabeza, visión borrosa",COVID-19,La Ramada
81411219,Luis Gloria González Castillo,1984-05-08,M,OTRO. SAN JOSE NRO. PUERTA SN PISO.01,,,La Ramada
68482855,Carmen Sara Torres Cruz,1969-06-13,M,CHURAZ,"micción frecuente, sed excesiva, cansancio",Diabetes,La Ramada
56566720,Pedro Eduardo Sánchez Castillo,1937-01-15,F,VILUCO,"sensibilidad a la luz, dolor de cabeza",Migraña,La Ramada
94744602,Luis Héctor Sánchez Silva,1968-01-30,F,CALLAYUC,"mareos, dolor de cabeza",Hipertensión,La Ramada
49333130,Marta Gloria Ramírez Castillo,1984-07-12,M,EL CUMBE,"dificultad para respirar, pérdida de olfato, tos seca",COVID-19,La Ramada
25262681,María David Rodríguez Flores,2018-12-18,F,OTRO. EL SALLOC NRO. PUERTA SN PISO.01,"cansancio, micción frecuente, sed excesiva",Diabetes,La Ramada
41525947,Sandra Marco Silva Pérez,2001-09-28,M,OTRO. CALLE COMERCIO NRO. PUERTA SN PISO.01,"mareos, dolor de cabeza, visión borrosa",Hipertensión,La Ramada
52629245,Luis Olga Vargas Delgado,1979-05-11,M,OTRO SAN JUAN BAUTISTA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. km.,,,La Ramada
47952287,Sandra Pablo Flores Rodríguez,1999-09-17,F,SAN ISIDRO,"sensibilidad a la luz, dolor de cabeza",Migraña,La Ramada
54918120,María Carolina Sánchez Rodríguez,2003-07-08,M,CASERIO SAN JOSE,tos,,La Ramada
35621257,Ana Gloria Rojas García,1983-06-10,F,SAN JUAN BAUTISTA,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,La Ramada
58747817,Yolanda Héctor Gutiérrez González,2016-11-15,F,OTRO. HUABAL NRO. PUERTA SN PISO.01,ojos llorosos,Alergia,La Ramada
25192044,Jesús Eduardo Silva González,1967-11-28,M,C.P.EL CUMBE,"fiebre, dolor de garganta",Gripe,La Ramada
39753991,Ángel Marco Rojas Flores,2019-12-03,F,CASERIO YAPANA,"acidez estomacal, náuseas",Gastritis,La Ramada
78576521,Juan Sara Delgado Silva,1992-01-01,M,CAS CHONTAS ALTAS,"estornudos, ojos llorosos",Alergia,La Ramada
48617362,Carmen David Castillo Pérez,1965-11-22,M,EL CUMBE,"dolor abdominal, acidez estomacal, náuseas",Gastritis,La Ramada
95895277,Pedro Carolina López Pérez,2001-01-15,M,,,Gripe,La Ramada
91496973,Carmen Héctor Martínez Herrera,2018-07-15,F,PJ. COMERCIO NRO. PUERTA SN PISO.02,"tos seca, fiebre, dificultad para respirar",COVID-19,La Ramada
34126005,Fernando Roberto Ramírez Pérez,1942-01-25,M,CASERIO CHURAS,"ojos llorosos, picazón, estornudos",Alergia,La Ramada
52894965,Miguel Isabel Torres Ramírez,1993-04-02,F,OTRO. BATANCILLO NRO. PUERTA SN PISO.01 INTERIOR. 000,opresión en el pecho,Gastritis,La Ramada
37846138,Rosa Pablo Rodríguez Flores,1996-03-23,M,EL CUMBE,"náuseas, acidez estomacal",Gastritis,La Ramada
75811231,Luis Diego Ramírez Flores,2017-04-26,F,,,,La Ramada
27635836,Carmen Raúl Flores Herrera,1946-06-18,M,CALLE. SAENZ PEÑA NRO. PUERTA SN PISO.02,estornudos,Asma,La Ramada
82175566,Jorge Laura Delgado Torres,1969-01-01,M,C.P.M EL CUMBE,,,La Ramada
22084429,Juan Pablo García Castillo,1984-08-23,M,EL CUMBE,"acidez estomacal, dolor abdominal, náuseas",Gastritis,La Ramada
53046767,Yolanda Isabel Rodríguez Rojas,2020-09-15,F,CASERIO SAN JUAN DE CHORRILLOS,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,La Ramada
97871019,Fernando Mónica Vargas Cruz,2008-12-13,F,EL CUMBE,"dolor de cabeza, náuseas",Migraña,La Ramada
36715802,Sandra Olga Herrera González,2003-01-27,M,OTRO. SERCA LA CAMINO GRANDE NRO. PUERTA SN PISO.01,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,La Ramada
55656953,Carmen Mónica Rojas Sánchez,1994-11-08,M,,"dificultad para respirar, pérdida de olfato",COVID-19,La Ramada
44709703,Miguel Paredes González,1977-10-11,F,C.P.EL CUMBE,"mareos, visión borrosa",Hipertensión,La Ramada
44122335,Jesús Sara Herrera Torres,1935-12-29,M,CALLAYUC,"sed excesiva, cansancio",Diabetes,La Ramada
18034497,Carlos David Martínez Rodríguez,1960-04-25,M,MERENDANA,"opresión en el pecho, dificultad para respirar",Asma,La Ramada
