DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
61320455,Carlos Andrés Castillo Paredes,1984-02-08,M,EL CUMBE,"dolor abdominal, náuseas",Gastritis,San Luis de Lucma
70632919,Jesús David Sánchez Rojas,2017-01-12,M,OTRO SAN JOSE DE LIRIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"sed excesiva, micción frecuente",Hipertensión,San Luis de Lucma
88654784,Yolanda Marco Sánchez Vargas,2004-02-29,M,CHURAZ,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,San Luis de Lucma
16281831,Jesús Gloria Vargas Martínez,2012-10-18,F,CHURAZ,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,San Luis de Lucma
64764649,Rosa Eduardo Paredes Silva,2013-08-23,M,CALLAYUC,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,San Luis de Lucma
26187965,Rosa Laura González Silva,2005-06-12,M,CASERIO TOCHIPAMPA,"sibilancias, opresión en el pecho",Asma,San Luis de Lucma
90646374,Lucía Olga Vargas Delgado,1957-03-25,F,CALLAYUC,"dificultad para respirar, opresión en el pecho",Asma,San Luis de Lucma
64016086,Ana Raúl Pérez Torres,1988-04-28,M,CASERIO NUEVO PIURITA,"estornudos, picazón",Alergia,San Luis de Lucma
85485847,Verónica Eduardo Rodríguez González,1994-06-21,M,OTRO. CAMINO A NUEVO HUALLAQUIL NRO. PUERTA SN PISO.01,"dolor abdominal, náuseas, acidez estomacal",Gastritis,San Luis de Lucma
45658500,Verónica Mónica Ramírez Paredes,2010-12-10,M,CUCHEA,picazón,COVID-19,San Luis de Lucma
56346766,Jorge Olga Mendoza Martínez,2017-04-28,M,,"dificultad para respirar, pérdida de olfato",COVID-19,San Luis de Lucma
92626697,Luis Mónica Herrera Martínez,2005-09-24,F,SAN ISIDRO,"sibilancias, opresión en el pecho",Asma,San Luis de Lucma
97365545,Marta Carolina García Castillo,2004-01-05,F,SAN ISIDRO,"visión borrosa, mareos",Hipertensión,San Luis de Lucma
67561357,Yolanda Andrés Delgado Pérez,1997-03-12,F,CALLAYUC,dolor de cabeza,,San Luis de Lucma
46933379,Verónica Sara Pérez Silva,2009-06-16,F,OTRO CUMBE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de garganta, fiebre",Asma,San Luis de Lucma
88924597,Patricia Olga Pérez Cruz,1965-05-15,F,CASERIO SAN ISIDRO,"micción frecuente, cansancio, sed excesiva",Diabetes,San Luis de Lucma
31714217,Pedro Olga Cruz Sánchez,2014-08-26,M,CASERIO SAN JUAN BAUTISTA,,,San Luis de Lucma
94862380,Sandra David Silva Torres,2008-11-28,F,SAN ISIDRO,"micción frecuente, cansancio",COVID-19,San Luis de Lucma
91531816,Rosa Isabel Mendoza Delgado,2017-08-22,F,OTRO. SAN ISIDRO NRO. PUERTA SN PISO.01,,,San Luis de Lucma
68886854,Ana Laura Cruz Herrera,2022-01-05,M,CAS. SAN ISIDRO,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,San Luis de Lucma
69877899,Carlos Isabel Rodríguez Silva,1993-06-23,M,SAN ANTONIO DE VILUCO,"opresión en el pecho, sibilancias",Gripe,San Luis de Lucma
56425112,Jorge Héctor Martínez Rodríguez,2018-02-03,F,OTRO. LA UNION NRO. PUERTA SN PISO.01,,,San Luis de Lucma
21156971,Ana Roberto González Flores,2018-03-31,F,OTRO. EL SALLOC NRO. PUERTA SN PISO.01,"náuseas, acidez estomacal",Gastritis,San Luis de Lucma
16165052,Ana Andrés Vargas Ramírez,1973-10-26,M,CALLE. CALLAYUC NRO. PUERTA SN PISO.02,"pérdida de olfato, dificultad para respirar, tos seca",COVID-19,San Luis de Lucma
21546145,Carlos Luisa Rojas Sánchez,1970-02-12,F,UNION SAN JOSE,"dificultad para respirar, tos seca",COVID-19,San Luis de Lucma
32277652,Verónica Luisa Herrera García,2003-07-02,M,CASERIO SAN JOSE,"dolor abdominal, náuseas",Gastritis,San Luis de Lucma
99034487,Ana Eduardo López Silva,1957-05-28,M,OTRO PUQUIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,fiebre,,San Luis de Lucma
36859301,María Alberto Paredes Gutiérrez,1969-11-03,M,,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,San Luis de Lucma
58528101,Carmen Diego Castillo Gutiérrez,1967-06-15,F,CASERIO CHURAZ,"acidez estomacal, dolor abdominal",Gastritis,San Luis de Lucma
16745825,Miguel Diego Sánchez Rodríguez,1980-01-28,F,SAN JUAN DE CHORRILLOS,"sibilancias, dificultad para respirar",Asma,San Luis de Lucma
31713660,Jesús Eduardo Rojas López,1983-11-10,M,CASERIO CHONTAS BAJAS,"sibilancias, dificultad para respirar",Alergia,San Luis de Lucma
39130090,Jorge Luisa López Paredes,2007-05-21,F,CALLE. SANZ PEÑA SN NRO. PUERTA SN PISO.01,fiebre,,San Luis de Lucma
43230061,Rosa Luisa Flores Sánchez,2012-07-27,M,caserio san isidro,"visión borrosa, dolor de cabeza, mareos",Hipertensión,San Luis de Lucma
22591084,Sandra Sara Castillo González,1964-08-20,F,C.P.EL CUMBE,,Diabetes,San Luis de Lucma
99057009,Marta Luisa Flores Sánchez,2000-05-20,M,,"acidez estomacal, dolor abdominal",Gastritis,San Luis de Lucma
45764990,Carmen Pablo Torres Vargas,2010-09-07,M,SAN FRANCISCO,"fiebre, dificultad para respirar, pérdida de olfato",COVID-19,San Luis de Lucma
15757600,Carmen David Paredes Silva,2023-01-25,M,EL CUMBE,,,San Luis de Lucma
75078579,José Gloria Delgado Vargas,1969-11-30,F,CHONTAS ALTAS,"tos seca, pérdida de olfato",Gripe,San Luis de Lucma
10097346,Yolanda Isabel González Herrera,2016-09-22,F,OTRO SAN JUAN BAUTISTA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"micción frecuente, cansancio",Diabetes,San Luis de Lucma
97489976,Marta Gloria González Castillo,2011-03-18,F,CASERIO SAN JUAN DE CHORRILLOS,"congestión nasal, dolor de garganta, tos",Gripe,San Luis de Lucma
97086977,Patricia Roberto Cruz Rojas,1942-05-09,M,,"acidez estomacal, náuseas, dolor abdominal",Gastritis,San Luis de Lucma
53842877,Jorge Alberto Rojas Sánchez,1989-01-05,M,EL CUMBE,,,San Luis de Lucma
21267683,José Roberto Sánchez Martínez,1993-06-27,M,,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,San Luis de Lucma
28077132,Pedro Mónica Herrera Martínez,1954-08-17,M,CASERIO CHONTAS ALTAS,"ojos llorosos, estornudos",Alergia,San Luis de Lucma
72987580,Rosa Mónica Herrera Silva,2010-07-22,M,POZA SECA,mareos,Migraña,San Luis de Lucma
19391549,Fernando Isabel Martínez Mendoza,1992-06-15,M,CASERIO SAN ISIDRO,"dolor de cabeza, náuseas",Migraña,San Luis de Lucma
65443050,Jorge Héctor Martínez Gutiérrez,2006-10-10,F,CASERIO PUQUIO,"opresión en el pecho, sibilancias",Asma,San Luis de Lucma
25838111,Carlos Raúl Pérez Flores,1943-06-22,F,OTRO QUEROMARCA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"opresión en el pecho, sibilancias",Asma,San Luis de Lucma
93936285,Yolanda Gloria García Pérez,2019-05-13,F,OTRO. LA LIBERTAD NRO. PUERTA SN PISO.01,,,San Luis de Lucma
36936140,Ángel Carolina Cruz Pérez,2002-02-01,F,05YAPANA,"dificultad para respirar, sibilancias",Asma,San Luis de Lucma
11741667,José David Torres Gutiérrez,2019-03-08,F,OTRO SANTA RITA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. km.,"acidez estomacal, dolor abdominal",Gripe,San Luis de Lucma
57443165,Ana Diego Ramírez López,2009-03-25,M,CASERIO UNION SAN JOSE,picazón,Hipertensión,San Luis de Lucma
69883245,Pedro Marco Castillo Herrera,2001-12-10,F,SAN JOSE,"dolor abdominal, náuseas",Gastritis,San Luis de Lucma
68897827,Patricia David Cruz Silva,1986-03-10,M,CASERIO CHONTAS BAJAS,"tos seca, pérdida de olfato, fiebre",COVID-19,San Luis de Lucma
28303858,Patricia Marco Flores Vargas,1988-12-14,F,CASERIO MERENDANA,tos,,San Luis de Lucma
84244457,Carmen Diego Castillo Cruz,2018-09-15,M,OTRO. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.02,"cansancio, sed excesiva, micción frecuente",Diabetes,San Luis de Lucma
36683383,Ángel Carolina Gutiérrez Herrera,2005-06-12,M,CASERIO TOCHIPAMPA,"sibilancias, opresión en el pecho",Asma,San Luis de Lucma
79795537,Marta Natalia Paredes Mendoza,2003-06-25,F,OTRO MERENDANA NRO.SN BLOQUE. PISO.02 INTERIOR.  MZA.  LOTE.,"visión borrosa, dolor de cabeza",Hipertensión,San Luis de Lucma
15632657,Carlos Sara Cruz Gutiérrez,2020-12-28,M,CASERIO BATANCILLO,"ojos llorosos, picazón",Alergia,San Luis de Lucma
91766847,Verónica Carolina Herrera Sánchez,2002-09-01,M,SANTA RITA,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,San Luis de Lucma
51406947,Yolanda Luisa Delgado Ramírez,2022-12-14,F,CAS. CHURAZ,"estornudos, picazón",Diabetes,San Luis de Lucma
67435783,Ángel Olga Paredes Gutiérrez,1978-10-26,F,CASERIO SAN JOSE,,,San Luis de Lucma
23495332,Miguel Olga Gutiérrez Vargas,2001-11-12,M,CASERIO SAN JOSE,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,San Luis de Lucma
73747794,Ángel David Silva Herrera,1993-08-19,F,CASERIO SALLOC,"náuseas, acidez estomacal",Gastritis,San Luis de Lucma
83020455,Pedro Pablo Martínez Pérez,1988-08-25,M,EL SALLOF,"ojos llorosos, picazón",Alergia,San Luis de Lucma
70881535,Carlos Gloria Pérez Gutiérrez,2023-03-29,F,CUMBE,"congestión nasal, tos",Gripe,San Luis de Lucma
77951611,Lucía David Torres Sánchez,1998-12-22,F,UNION SAN JOSE,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,San Luis de Lucma
61667442,Lucía Diego Vargas Flores,2003-03-21,M,05YAPANA,,,San Luis de Lucma
12740932,Rosa Raúl López Torres,2012-03-05,M,BATANCILLO,,,San Luis de Lucma
30159671,Verónica Andrés López Pérez,1988-06-19,M,,"sensibilidad a la luz, náuseas",Migraña,San Luis de Lucma
62240987,José Olga Ramírez Rojas,2006-05-11,F,SANTA FE,"dificultad para respirar, opresión en el pecho",Asma,San Luis de Lucma
24501438,Jorge Diego Delgado Flores,1981-07-22,F,OTRO. CHORRILLOS NRO. PUERTA SN PISO.02,náuseas,COVID-19,San Luis de Lucma
45566105,María David Castillo Mendoza,2004-02-01,F,SAN ANTONIO DE VILUCO,dolor de cabeza,,San Luis de Lucma
54894810,Lucía Alberto Gutiérrez Rojas,2021-02-09,F,COMUNIDAD LA MERENDANA,,Gastritis,San Luis de Lucma
46252652,José Alberto Mendoza Herrera,2011-11-18,M,EL CUMBE,"náuseas, dolor de cabeza",Migraña,San Luis de Lucma
13207479,Jorge Luisa Pérez Ramírez,2023-06-15,M,CP EL CUMBE,"picazón, estornudos",Hipertensión,San Luis de Lucma
65097305,Carmen Olga Castillo Pérez,2010-01-28,F,BATANCILLO,"fiebre, pérdida de olfato",COVID-19,San Luis de Lucma
37304379,Fernando Luisa Delgado Rodríguez,2023-06-20,F,CHURAZ,"ojos llorosos, picazón",Alergia,San Luis de Lucma
24317283,Ana Laura Martínez Herrera,2023-09-08,F,SANTA ROSA,"náuseas, dolor de cabeza",Migraña,San Luis de Lucma
67569704,Miguel Mónica Rojas González,1995-10-14,F,OTRO. BUENOS AIRES NRO. PUERTA SN PISO.01,"picazón, estornudos, ojos llorosos",Alergia,San Luis de Lucma
21459771,Juan Roberto Rojas González,2009-05-24,M,CHORRILLOS,"micción frecuente, sed excesiva, cansancio",Diabetes,San Luis de Lucma
25686085,Patricia Andrés Cruz Delgado,2006-01-24,M,CASERIO SAN ISIDRO,"picazón, estornudos",Alergia,San Luis de Lucma
26322213,Pedro Natalia Delgado Rojas,2013-02-08,M,EL CUMBE,"sed excesiva, cansancio",Diabetes,San Luis de Lucma
18346941,Jorge Isabel Rojas Gutiérrez,1956-06-27,F,CASERIO CHORRILLOS,,,San Luis de Lucma
97703433,Jesús Sara Delgado González,2003-08-04,M,CASERIO YAPANA,"mareos, dolor de cabeza, visión borrosa",Hipertensión,San Luis de Lucma
72458982,Carlos Marco Silva Gutiérrez,1954-12-23,M,OTRO RIVERA QUEBRADA CUCHEA SN   PISO 01,,,San Luis de Lucma
25072239,Pedro García Torres,1997-09-03,M,,"fiebre, pérdida de olfato, tos seca",COVID-19,San Luis de Lucma
47877001,Ángel Carolina Mendoza Ramírez,1990-01-25,M,OTRO. BATANCILLO NRO. PUERTA SN PISO.01,"dolor de cabeza, náuseas",Migraña,San Luis de Lucma
12990234,Carmen Raúl Silva Mendoza,2007-05-18,F,CASERIO BATANCILLO,,,San Luis de Lucma
44164013,Verónica Gloria Vargas Delgado,2012-05-25,M,SAN ISIDRO,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,San Luis de Lucma
70321838,Pedro Claudia Flores Rodríguez,2015-03-31,F,CALLAYUC,,,San Luis de Lucma
80053860,Ana Gloria Gutiérrez Delgado,2002-07-19,M,,"picazón, estornudos",Alergia,San Luis de Lucma
77666383,Jesús Roberto Mendoza Rodríguez,2008-05-24,F,CHONTAS ALTAS,tos,,San Luis de Lucma
45169291,Miguel Alberto Ramírez González,1997-10-10,M,CASERIO UNION SAN JOSE,cansancio,Gastritis,San Luis de Lucma
39818771,Pedro Eduardo Vargas Ramírez,2019-06-29,F,OTRO. SAN JUAN DE CHORRILLOS NRO. PUERTA SN PISO.01,"dolor abdominal, náuseas",Gastritis,San Luis de Lucma
91412644,Jesús Marco Paredes Pérez,1996-01-06,M,SANTA TERESA DE QUEROMARCA,"cansancio, sed excesiva",Alergia,San Luis de Lucma
96930837,Marta Mónica Flores Castillo,1957-09-25,M,EL CUMBE,"dolor de cabeza, visión borrosa",Hipertensión,San Luis de Lucma
62543337,María Andrés Flores Silva,1976-07-21,M,SANTA ROSA,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,San Luis de Lucma
30773734,Ana Gloria Delgado Ramírez,1990-11-08,M,,,Gripe,San Luis de Lucma
50089582,Carlos Gutiérrez Paredes,1971-02-25,M,CASERIO CUCHEA,"dolor abdominal, acidez estomacal",Migraña,San Luis de Lucma
17818384,María Raúl González Rojas,1984-11-05,M,OTRO OTRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"acidez estomacal, náuseas, dolor abdominal",Gastritis,San Luis de Lucma
55205656,Jesús Mendoza Delgado,1975-07-18,F,CUCHEA,dolor abdominal,Asma,San Luis de Lucma
30740164,Luis Raúl Martínez López,2006-08-11,M,SAN JOSE DE LIRIO,"pérdida de olfato, dificultad para respirar, tos seca",COVID-19,San Luis de Lucma
45493055,Jorge Natalia Sánchez Delgado,1967-01-05,F,OTRO OTRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de cabeza, sensibilidad a la luz",Migraña,San Luis de Lucma
62184590,Verónica Héctor Cruz Delgado,2023-05-13,M,CALLE COMERCIO S/N - CALLAYUC,"sibilancias, dificultad para respirar",Asma,San Luis de Lucma
57732106,Patricia Mónica García Vargas,1998-01-14,M,,"congestión nasal, tos",Gripe,San Luis de Lucma
61702908,Jesús Eduardo Herrera Paredes,2015-06-24,F,OTRO. BATANCILLO NRO. PUERTA SN PISO.01,"visión borrosa, dolor de cabeza",Hipertensión,San Luis de Lucma
59151478,Patricia Claudia Torres Rodríguez,1993-11-25,M,OTRO. COSTADO IGLESIA ADVENTIST NRO. PUERTA SN PISO.01,"sibilancias, opresión en el pecho",Asma,San Luis de Lucma
42651880,Marta Claudia Gutiérrez López,2015-07-01,M,CHURAZ,dolor de cabeza,Gastritis,San Luis de Lucma
45583683,Patricia Diego Cruz Gutiérrez,2021-10-27,M,,,COVID-19,San Luis de Lucma
78145073,Verónica Isabel García Vargas,1989-06-28,F,CASERIO BATANCILLO,"ojos llorosos, estornudos",Alergia,San Luis de Lucma
51924619,Pedro Sara González Rojas,2012-07-27,M,SANTA FE,"mareos, dolor de cabeza",Hipertensión,San Luis de Lucma
31011072,Sandra Eduardo Flores Delgado,1978-06-26,M,CALLE. A UNA CUADRA DEL PARQUE NRO. PUERTA SN PISO.01,"cansancio, micción frecuente, sed excesiva",Diabetes,San Luis de Lucma
66250983,Marta Natalia López Rodríguez,1978-10-22,F,SAN JUAN DE CHORRILLOS,"congestión nasal, dolor de garganta, fiebre",Gripe,San Luis de Lucma
47231866,Miguel Alberto Herrera Paredes,1937-09-30,M,,"pérdida de olfato, dificultad para respirar",COVID-19,San Luis de Lucma
10331947,Yolanda Marco Castillo Delgado,1978-04-01,M,CHURAZ,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,San Luis de Lucma
86714990,Rosa Carolina Torres Castillo,1981-07-14,F,CASERIO SAN ISIDRO,"dolor de cabeza, visión borrosa, mareos",Hipertensión,San Luis de Lucma
42540060,Pedro Diego Sánchez Herrera,2011-02-10,F,CUCHEA,dolor de cabeza,,San Luis de Lucma
80668447,Lucía Vargas Martínez,2019-08-31,M,OTRO. HUALAMILIO NRO. PUERTA SN PISO.01,"cansancio, sed excesiva, micción frecuente",Diabetes,San Luis de Lucma
74970099,Fernando Eduardo González Rojas,1983-02-19,M,,dolor de cabeza,Migraña,San Luis de Lucma
69736742,Carmen Héctor Paredes Sánchez,1986-02-28,M,CUCHEA,"mareos, visión borrosa, dolor de cabeza",Hipertensión,San Luis de Lucma
18589977,Fernando Carolina González Rojas,1987-07-16,M,YAPANA,"fiebre, dificultad para respirar",COVID-19,San Luis de Lucma
69634810,Patricia Olga González Castillo,2009-07-24,M,SAN JUAN BAUTISTA,"ojos llorosos, estornudos, picazón",Alergia,San Luis de Lucma
46894320,Yolanda Luisa Castillo Vargas,1982-07-23,M,OTRO OTRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"pérdida de olfato, tos seca, dificultad para respirar",COVID-19,San Luis de Lucma
53290174,Fernando Luisa González Sánchez,1998-10-30,M,FILADELFIA,sibilancias,Migraña,San Luis de Lucma
88174686,Patricia Diego Cruz Delgado,1992-03-29,M,CASERIO SAN ISIDRO,"fiebre, dolor de garganta",Hipertensión,San Luis de Lucma
31927310,Rosa Andrés Flores Gutiérrez,1989-09-13,F,CASERIO CHURAZ,,,San Luis de Lucma
84342513,Pedro Pablo Pérez Vargas,1995-09-02,F,,"ojos llorosos, picazón, estornudos",Alergia,San Luis de Lucma
59605067,Ana Raúl Herrera Mendoza,2018-02-14,F,OTRO. NUEVO TACABAMBA NRO. PUERTA SN PISO.01,"tos, congestión nasal, fiebre",Gripe,San Luis de Lucma
18211614,Yolanda Laura Mendoza Gutiérrez,2010-01-21,M,OTRO VISTA ALEGRE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de cabeza, visión borrosa, mareos",Hipertensión,San Luis de Lucma
56773080,Patricia Mónica García Herrera,1998-05-08,F,CALLE JAEN SN,"dolor de garganta, congestión nasal, fiebre",Gripe,San Luis de Lucma
98384687,Verónica Eduardo González Paredes,2021-10-18,M,CUMBE,,,San Luis de Lucma
57298904,Marta Carolina Delgado Castillo,1953-05-20,F,CASERIO CUCHEA,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,San Luis de Lucma
30984367,Miguel Héctor Paredes Mendoza,1980-12-29,M,LA LLANGUA,"tos, fiebre, congestión nasal",Gripe,San Luis de Lucma
55060147,Carmen Carolina González Herrera,2022-08-25,M,C.P CUMBE,"dolor abdominal, náuseas",Gastritis,San Luis de Lucma
37480967,Ana Carolina Pérez Herrera,2009-02-09,F,GRAMALOTILLO,"dolor abdominal, acidez estomacal",Gastritis,San Luis de Lucma
64278635,Fernando Isabel Sánchez Vargas,1938-06-23,M,EL CUMBE,"micción frecuente, sed excesiva, cansancio",Diabetes,San Luis de Lucma
50047577,Marta Raúl Sánchez Mendoza,1976-06-10,F,CP EL CUMBE,,,San Luis de Lucma
94503143,José Pablo García Martínez,2011-09-10,F,CHURAZ,"tos seca, fiebre, pérdida de olfato",COVID-19,San Luis de Lucma
85430861,Verónica Torres Castillo,2009-11-18,M,CHONTAS ALTAS,"cansancio, micción frecuente, sed excesiva",Diabetes,San Luis de Lucma
83026395,Verónica Sara Rojas Flores,1983-11-30,M,SANTA RITA,"dolor de cabeza, náuseas",Asma,San Luis de Lucma
49335740,José Isabel Sánchez Ramírez,1993-03-20,F,FILA ALTA,"acidez estomacal, dolor abdominal, náuseas",Gastritis,San Luis de Lucma
25732819,Ángel Olga Paredes García,2011-05-14,M,CUCHEA,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,San Luis de Lucma
16476404,Yolanda Laura Delgado Rojas,1984-11-15,M,OTRO SAN ISIDRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"náuseas, acidez estomacal",Gastritis,San Luis de Lucma
18567814,Rosa Diego González Herrera,2018-09-14,F,OTRO. CUMBE NRO. PUERTA SN PISO.02,"opresión en el pecho, dificultad para respirar",Asma,San Luis de Lucma
60938478,Fernando Eduardo Cruz Gutiérrez,2002-03-24,F,CASERIO CHONTAS,"náuseas, dolor abdominal, acidez estomacal",Gastritis,San Luis de Lucma
60734067,Ana Claudia González Delgado,1999-11-20,M,CASERIO GRAMALOTILLO,estornudos,Diabetes,San Luis de Lucma
83075558,Lucía Alberto Pérez Torres,1987-09-26,M,EL CUMBE,"dolor de cabeza, sensibilidad a la luz",Migraña,San Luis de Lucma
