DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
45804451,Patricia Claudia Vargas Rodríguez,2003-05-16,F,YAPANA,estornudos,COVID-19,Toribio Casanova
51850525,Marta Roberto Pérez Mendoza,2020-09-01,F,CASERIO YAPANA,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Toribio Casanova
57677132,Patricia Andrés Ramírez Sánchez,1996-01-20,M,SECTOR EL CAMPO,"acidez estomacal, náuseas, dolor abdominal",Gastritis,Toribio Casanova
59048513,Ana Isabel Paredes Delgado,2012-02-24,F,CASERIO PACCHA,"cansancio, sed excesiva",Diabetes,Toribio Casanova
51421373,Juan Eduardo Silva Martínez,1995-06-08,M,C.P SECTOR EL CAMPO,,,Toribio Casanova
65096359,Marta Diego García Torres,2019-05-04,F,OTRO. LA CONGA NRO. PUERTA SN PISO.01,"cansancio, sed excesiva",Hipertensión,Toribio Casanova
17665000,Luis David Pérez López,2019-05-08,F,FILA ALTA,"estornudos, ojos llorosos",Alergia,Toribio Casanova
69079494,Sandra Mónica González Vargas,2003-04-30,M,CASERIO SAN JOSE DE LIRIO,"cansancio, micción frecuente, sed excesiva",Diabetes,Toribio Casanova
93513745,Rosa Pablo Herrera Pérez,2018-09-07,M,CALLE COMERCIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,,,Toribio Casanova
98443383,Pedro Mónica Mendoza Sánchez,2006-06-24,F,centro poblado san jose,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,Toribio Casanova
84042262,Ángel Roberto Cruz Delgado,1959-06-14,M,OTRO. SADAMAYO NRO. PUERTA SN PISO.01,"náuseas, sensibilidad a la luz",Gripe,Toribio Casanova
15787334,Fernando Gloria López Castillo,1998-12-20,M,VILUCO,"mareos, dolor de cabeza",Hipertensión,Toribio Casanova
70663891,Luis Luisa Torres López,2019-03-07,F,OTRO SAN AGUSTIN NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"sensibilidad a la luz, dolor de cabeza",Asma,Toribio Casanova
90600116,María Laura Cruz Gutiérrez,1975-10-22,M,,"pérdida de olfato, dificultad para respirar",COVID-19,Toribio Casanova
89653203,Pedro Olga Cruz Paredes,2016-10-24,F,OTRO CUMBE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"opresión en el pecho, dificultad para respirar",Alergia,Toribio Casanova
77224154,María Pablo Silva Pérez,2002-02-27,M,CASERIO YAPANA,"fiebre, congestión nasal",Gripe,Toribio Casanova
89841776,Carlos Natalia Sánchez Vargas,1987-09-10,F,EL CUMBE,"tos, dolor de garganta",Gripe,Toribio Casanova
11187843,Pedro Pablo Vargas Castillo,2022-02-25,F,CHURAS,"dolor de cabeza, mareos, visión borrosa",Hipertensión,Toribio Casanova
45902877,Ana Héctor Cruz García,2020-11-10,F,CASERIO SAN JOSE DE LIRIO,tos,,Toribio Casanova
94165727,Ana Claudia Ramírez Mendoza,2005-05-23,M,EL CUMBE,opresión en el pecho,Gastritis,Toribio Casanova
59576671,Marta Carolina Gutiérrez González,1964-05-04,F,CHORRILLOS,,,Toribio Casanova
86766026,Verónica Pablo Pérez Ramírez,2015-07-13,M,EL CUMBE,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Toribio Casanova
35953939,Rosa Alberto Mendoza Rojas,1980-09-18,M,OTRO. A 30MINUTOS DEL CASERIO NRO. PUERTA SN PISO.01,"mareos, dolor de cabeza, visión borrosa",Hipertensión,Toribio Casanova
19713835,Patricia Olga Pérez Martínez,1941-08-20,F,SAN ANTONIO DE VILUCO,visión borrosa,Diabetes,Toribio Casanova
98444644,Patricia Claudia Mendoza Gutiérrez,2001-12-20,M,CASERIO CUCHEA,"dificultad para respirar, sibilancias",COVID-19,Toribio Casanova
64458661,Sandra Eduardo Ramírez Silva,1982-08-06,F,EL CUMBE,"opresión en el pecho, sibilancias",Asma,Toribio Casanova
86140240,Luis Gloria Torres Martínez,1997-07-28,F,OTRO CAMINO A CUMBE SN   PISO 01,"micción frecuente, cansancio, sed excesiva",Diabetes,Toribio Casanova
62733130,Lucía Eduardo Sánchez García,1974-04-03,M,CASERIO CUCHEA,opresión en el pecho,Hipertensión,Toribio Casanova
50251847,Pedro Claudia González Torres,1975-02-10,M,OTRO. AGUA DULCE NRO. PUERTA SN PISO.01,"estornudos, picazón",Alergia,Toribio Casanova
60807348,Pedro Claudia Ramírez González,2005-01-03,M,CASERIO CHURAZ,"náuseas, dolor de cabeza",Migraña,Toribio Casanova
12062874,Luis Alberto Rojas García,2007-08-28,F,CASERIO SALLEF,,,Toribio Casanova
83907781,Marta Marco Cruz Rodríguez,2003-07-25,M,SAN JOSE DE LIRIO,"tos, congestión nasal",Gripe,Toribio Casanova
79254371,María Marco Delgado Vargas,2006-01-04,F,cas. el sallof,,,Toribio Casanova
64287906,Miguel Isabel Martínez Ramírez,2007-10-05,F,OTRO GRAMALOTILLO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"congestión nasal, fiebre, tos",Gripe,Toribio Casanova
30598049,Pedro Héctor López Pérez,1993-06-03,M,CHURAZ,"dificultad para respirar, pérdida de olfato",COVID-19,Toribio Casanova
96398414,Rosa Paredes Flores,1998-09-20,M,SAN JUAN DE CHORRILLOS,"congestión nasal, fiebre",Gripe,Toribio Casanova
63499394,Carlos Gloria Castillo Martínez,1975-03-14,F,CASERIO CHONTAS,"dolor de cabeza, mareos, visión borrosa",Hipertensión,Toribio Casanova
84236535,Sandra Eduardo Gutiérrez Cruz,1936-08-02,M,,,Gripe,Toribio Casanova
67958038,Jorge Natalia Paredes Herrera,1947-09-10,M,OTRO YAPANA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Toribio Casanova
34836967,Verónica Mónica Pérez Herrera,2021-08-30,M,,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,Toribio Casanova
83317307,Jorge Laura Delgado López,2011-03-29,F,CASERIO CHORRILLOS,"sed excesiva, cansancio, micción frecuente",Diabetes,Toribio Casanova
70309572,Patricia Laura Sánchez Vargas,2016-06-13,M,OTRO. YAPANA NRO. PUERTA SN PISO.01,"fiebre, congestión nasal",Gripe,Toribio Casanova
55815354,Verónica Héctor García Mendoza,2023-09-08,F,SANTA ROSA,"náuseas, dolor de cabeza",Migraña,Toribio Casanova
65256382,Yolanda Natalia Cruz Gutiérrez,2003-12-07,M,caserio yapana,,,Toribio Casanova
61141261,Jesús Eduardo Silva Torres,1983-12-05,F,UNION SAN JOSE,"ojos llorosos, estornudos, picazón",Alergia,Toribio Casanova
69754569,Yolanda Alberto Silva Flores,2017-03-07,F,,"ojos llorosos, estornudos, picazón",Alergia,Toribio Casanova
38546383,Patricia Sara Herrera Ramírez,1996-12-15,M,EL CUMBE,náuseas,COVID-19,Toribio Casanova
48348890,Yolanda Héctor Torres Ramírez,2020-11-30,M,CASERIO SAN ANTONIO DE VILUCO,"fiebre, congestión nasal",Gripe,Toribio Casanova
74263247,Verónica Isabel Cruz Sánchez,1945-07-20,F,MERENDANA,micción frecuente,Alergia,Toribio Casanova
77441188,Patricia Olga Herrera Mendoza,1975-06-17,F,CASERIO CHONTAS BAJAS,"dificultad para respirar, fiebre, tos seca",COVID-19,Toribio Casanova
84383269,Fernando Marco Herrera Martínez,1982-12-25,M,OTRO CHONTAS ALTAS NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,Toribio Casanova
74053479,Carlos Eduardo Paredes Rodríguez,2004-10-16,F,CENTRO POBLADO EL CUMBE,"micción frecuente, cansancio",Diabetes,Toribio Casanova
55373960,Miguel Andrés Rodríguez Delgado,1953-09-14,F,OTRO. UNION SAN JOSE NRO. PUERTA SN PISO.01,"congestión nasal, tos",Gripe,Toribio Casanova
79464258,Pedro Mónica Martínez Vargas,1987-11-08,F,CHURAZ,"sed excesiva, micción frecuente, cansancio",Diabetes,Toribio Casanova
87260498,Ana Gloria Sánchez Delgado,1976-05-15,F,,"cansancio, sed excesiva",Diabetes,Toribio Casanova
72135363,Miguel Silva López,1973-09-08,M,CASERIO CUCHEA,"fiebre, tos seca",COVID-19,Toribio Casanova
87871354,Marta Carolina Ramírez Torres,1992-03-22,M,CALLAYUC,"dolor de cabeza, mareos",Hipertensión,Toribio Casanova
43565812,Fernando Alberto Cruz Ramírez,1987-05-15,M,CARR. ILUCAN PUENTE TECHIN NRO. PUERTA SN PISO.01,"sensibilidad a la luz, náuseas",Migraña,Toribio Casanova
61728725,Yolanda Olga Mendoza Rodríguez,1983-10-08,M,,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Toribio Casanova
62108638,María Roberto Rodríguez Gutiérrez,2010-12-28,M,EL CUMBE,"dolor de cabeza, mareos",Hipertensión,Toribio Casanova
55593281,Luis Eduardo Flores Silva,1984-07-12,M,EL CUMBE,"dificultad para respirar, pérdida de olfato, tos seca",COVID-19,Toribio Casanova
68756830,Jesús Sara Martínez Rodríguez,1979-01-03,F,SAN JOSE DE LIRIO,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Toribio Casanova
51256856,Rosa Carolina Gutiérrez Rodríguez,2011-03-18,F,CASERIO SAN JUAN DE CHORRILLOS,"congestión nasal, dolor de garganta, tos",Gripe,Toribio Casanova
77738245,María Pablo Paredes Martínez,1997-08-07,M,SANTA TERESA DE QUEROMARACA,"estornudos, ojos llorosos",Alergia,Toribio Casanova
26429933,Patricia Roberto Rojas García,2003-11-30,M,CASERIO SAN JUAN BAUTISTA,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Toribio Casanova
66687698,José Isabel Paredes Ramírez,2021-09-30,F,SAN JOSE LIRIO,"visión borrosa, mareos, dolor de cabeza",Hipertensión,Toribio Casanova
92714979,Pedro Luisa Herrera Paredes,1997-05-07,M,OTRO. SECTOR LUCUMA NRO. PUERTA SN PISO.01,,,Toribio Casanova
37433652,Marta Raúl Pérez Delgado,1986-01-21,M,CARR. CALLAYUC NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,,Asma,Toribio Casanova
40721157,Juan Eduardo Mendoza López,1977-06-12,F,EL CUMBE,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,Toribio Casanova
58397192,Fernando Alberto Silva Ramírez,1990-06-11,F,SAN JOSE DE LIRIO,"pérdida de olfato, fiebre",COVID-19,Toribio Casanova
74392170,Rosa Roberto López Sánchez,1991-07-12,M,CARR. PUQUIO NRO. PUERTA SN PISO.01,"náuseas, sensibilidad a la luz",Migraña,Toribio Casanova
40685672,Jesús Claudia Herrera Mendoza,1939-06-03,M,CASERIO FLOR DE LIRIO,,,Toribio Casanova
84343253,Fernando Gloria Cruz Mendoza,2015-02-12,F,EL CUMBE,"acidez estomacal, dolor abdominal",Gastritis,Toribio Casanova
40059011,Juan Natalia Castillo Rojas,1985-11-02,F,CHURAZ,,,Toribio Casanova
17978126,Pedro Diego Torres Vargas,1985-12-08,F,VISTA ALEGRE,tos,,Toribio Casanova
53115020,Jorge Héctor Herrera González,2021-11-29,F,,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Toribio Casanova
44606165,Ana Gloria Ramírez Mendoza,1965-05-02,M,OTRO COSTADO DE LA INSTITUCION SN   PISO 01,"mareos, dolor de cabeza",COVID-19,Toribio Casanova
81630624,José Raúl Torres López,1986-04-21,M,C.P.EL CUMBE,"náuseas, dolor abdominal, acidez estomacal",Gastritis,Toribio Casanova
65411836,Yolanda Raúl García Castillo,1981-02-09,M,CASERIO EL SALLOC,"visión borrosa, dolor de cabeza",Hipertensión,Toribio Casanova
65193921,Ana Isabel Castillo Rojas,1961-08-11,F,CASERIO CHURAZ,dolor de garganta,Asma,Toribio Casanova
83494458,Fernando Rodríguez Torres,1934-07-10,F,EL CUMBE,"congestión nasal, tos",Gripe,Toribio Casanova
72027049,Miguel David Vargas Delgado,1996-01-20,M,CASERIO EL PORVENIR,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Toribio Casanova
81394557,José Héctor Paredes García,2000-01-12,M,OTRO. BATANCILLO NRO. PUERTA SN PISO.02,opresión en el pecho,Migraña,Toribio Casanova
67669723,Carmen Roberto Delgado Pérez,1944-12-01,M,CP EL CUMBE,dolor de cabeza,COVID-19,Toribio Casanova
80039258,José David Gutiérrez Martínez,2006-05-23,F,CUCHEA,"picazón, estornudos",Alergia,Toribio Casanova
47597141,Fernando López Mendoza,1995-11-06,M,LA PACCHA MIRAFLORES,"mareos, visión borrosa",Hipertensión,Toribio Casanova
96985445,Luis Claudia Delgado Cruz,2003-07-03,F,OTRO. CHAQUIMAYO NRO. PUERTA SN PISO.01,"sensibilidad a la luz, náuseas",Migraña,Toribio Casanova
71602276,Jorge Laura López García,1942-08-20,F,,"ojos llorosos, picazón, estornudos",Alergia,Toribio Casanova
31911837,José Roberto Silva Pérez,2022-05-10,F,CUMBE,"congestión nasal, tos, dolor de garganta",Gripe,Toribio Casanova
18959365,Miguel Luisa Rojas Pérez,1995-04-18,M,OTRO. SAN JUAN DE CHIPLE NRO. PUERTA SN PISO.01,"fiebre, tos seca",COVID-19,Toribio Casanova
43854474,Sandra Olga Herrera Silva,1989-11-22,M,OTRO. CAMINO A LA LIBERTAD NRO. PUERTA SN PISO.01,"estornudos, ojos llorosos",Alergia,Toribio Casanova
87337644,María Gloria González Pérez,2006-11-30,F,CASERIO BATANCILLO,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Toribio Casanova
76350765,Yolanda Diego Paredes Gutiérrez,2006-04-27,F,CASERIO CHONTAS ALTAS,,Gastritis,Toribio Casanova
65857777,Jesús Luisa Silva Martínez,2018-07-14,F,OTRO. SAN JUAN BAUTISTA NRO. PUERTA SN PISO.01,"picazón, ojos llorosos, estornudos",Alergia,Toribio Casanova
10355623,María Andrés Mendoza Flores,2004-11-08,F,CASERIO SALLOC,"cansancio, sed excesiva",Diabetes,Toribio Casanova
97013070,Lucía Claudia Rodríguez Vargas,1986-07-26,M,CARR. FERNANDO BELAUNDE TERRY NRO. PUERTA SN PISO.01,"náuseas, dolor de cabeza",Asma,Toribio Casanova
71187345,Ana Héctor Delgado Cruz,1998-09-21,M,OTRO. VILUCO NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal, acidez estomacal",Gastritis,Toribio Casanova
80376234,Fernando Gloria Vargas Gutiérrez,1998-05-08,F,CALLE JAEN SN,"dolor de garganta, congestión nasal, fiebre",Gripe,Toribio Casanova
44698646,Yolanda Claudia Herrera Rodríguez,2012-10-21,M,gramalotillo,"visión borrosa, mareos",Diabetes,Toribio Casanova
80401949,Juan David Flores Rojas,1984-08-20,F,MERENDANA,"dolor abdominal, acidez estomacal",Gastritis,Toribio Casanova
26852792,Verónica Olga Flores González,1952-05-28,M,,,,Toribio Casanova
54088143,Lucía Carolina Sánchez García,1993-08-30,M,05SAN ISIDRO,"dolor de garganta, congestión nasal",Gripe,Toribio Casanova
38145734,Fernando Héctor Silva González,1957-05-28,M,OTRO PUQUIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,fiebre,,Toribio Casanova
81338435,Sandra Diego Ramírez Rodríguez,1996-12-14,M,CASERIO SAN ISIDRO,,,Toribio Casanova
22947161,Verónica Natalia Martínez Paredes,1996-04-10,M,OTRO. CUMBE NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal, acidez estomacal",Gastritis,Toribio Casanova
96744844,José Carolina Pérez Mendoza,1999-01-10,F,OTRO. CUMBE NRO. PUERTA SN PISO.01,,,Toribio Casanova
71732205,Juan Laura Delgado Rojas,1973-03-07,M,CHONTAS BAJAS,"micción frecuente, sed excesiva, cansancio",Diabetes,Toribio Casanova
29113317,Lucía Alberto Silva Rojas,1974-11-25,F,CASERIO CHURAZ,"dificultad para respirar, sibilancias",Asma,Toribio Casanova
18615201,Miguel Héctor Paredes Ramírez,1953-12-12,M,,visión borrosa,Gastritis,Toribio Casanova
66578283,Patricia David González Ramírez,1991-01-19,F,SAN JOSE,"mareos, dolor de cabeza",Hipertensión,Toribio Casanova
57411329,María Raúl Castillo Rodríguez,1992-11-01,F,CASERIO CUCHEA,"mareos, visión borrosa",Asma,Toribio Casanova
81085781,Ángel Raúl Flores Paredes,2015-02-12,F,OTRO CHORRILLOS NRO.SN BLOQUE. PISO.1 INTERIOR.  MZA.  LOTE. KM.,"micción frecuente, sed excesiva, cansancio",Diabetes,Toribio Casanova
88971586,Lucía Pablo García Herrera,1978-03-18,M,05PUQUIO,"náuseas, dolor de cabeza",Migraña,Toribio Casanova
98983541,Jorge David Silva Vargas,1990-03-20,M,OTRO. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.01,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,Toribio Casanova
54040534,Carmen Pablo Sánchez Pérez,1962-10-26,F,EL CUMBE,fiebre,Hipertensión,Toribio Casanova
23803808,Luis Marco Cruz Flores,1984-09-24,F,VILUCO,"dificultad para respirar, sibilancias",Asma,Toribio Casanova
28822704,Luis Andrés Delgado Castillo,1971-04-04,F,COLINA,"mareos, dolor de cabeza",Hipertensión,Toribio Casanova
93924370,Fernando Andrés Torres González,2001-01-29,F,CASERIO FLOR DEL LIRIO,"pérdida de olfato, tos seca",COVID-19,Toribio Casanova
17043807,María Pablo Vargas López,1950-03-31,M,CASERIO BATANCILLO,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,Toribio Casanova
22182362,Fernando Natalia Mendoza López,2013-09-23,F,OTRO HUARTILLAS NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,,,Toribio Casanova
54801262,Carmen David López García,1979-12-15,M,CASERIO TOCHEPAMPA,"sensibilidad a la luz, dolor de cabeza",Migraña,Toribio Casanova
87119698,Juan Héctor Rojas Rodríguez,2016-01-31,M,CASERIO SAN JOSE,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Toribio Casanova
16721602,Marta Andrés Pérez Torres,1994-09-15,F,SAN JUAN DE CHORRILLOS,"dolor de cabeza, sensibilidad a la luz",Migraña,Toribio Casanova
11738725,Carlos Olga Silva López,1955-01-27,M,CASERIO NUEVO PIURITA,,,Toribio Casanova
22206321,Verónica Alberto Mendoza Paredes,1973-10-26,M,CALLE. CALLAYUC NRO. PUERTA SN PISO.02,"pérdida de olfato, dificultad para respirar, tos seca",COVID-19,Toribio Casanova
49770972,Patricia Marco Sánchez Rojas,1992-02-08,M,EL CUMBE,"dolor abdominal, acidez estomacal, náuseas",Gastritis,Toribio Casanova
83276109,Jesús Paredes Rojas,1947-06-11,F,JR. 4 DE ABRIL NRO. PUERTA SN PISO.01,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,Toribio Casanova
63081585,Yolanda Gloria Ramírez Paredes,2000-08-30,F,CLL. HORACIO PATIÑO SN   PISO  1  MZ F LT  17,"pérdida de olfato, fiebre",COVID-19,Toribio Casanova
11625000,Juan Mónica Torres Paredes,1996-10-18,M,OTRO OTRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Toribio Casanova
